order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
35575d651196f286d8d73c2b92653aa1,11fed1c811bad9120464349fe781821a,delivered,2017-11-13 09:45:44,2017-11-13 10:07:05,2017-11-14 22:02:26,2017-11-23 12:14:55,2017-12-05 00:00:00
355c14cca8fef764ee4faa28db69342f,443872a2e07094d58941d71ffe000e49,delivered,2018-08-16 09:57:33,2018-08-16 10:23:55,2018-08-17 14:06:00,2018-08-20 19:36:49,2018-08-24 00:00:00
35660aec0cc42b6257e24281ee0e6255,b53cc3c992caaa45ec73cfdde4d839b5,delivered,2017-03-30 14:46:00,2017-03-30 14:55:17,2017-04-10 18:53:49,2017-04-27 11:08:55,2017-05-12 00:00:00
357699224271146ddda4a57375993805,9bdf60de7db54cde7c28804b02fb72b8,processing,2018-01-22 18:14:24,2018-01-22 18:33:56,,,2018-02-22 00:00:00
357f073c68543005a0065892f53ae4f4,735d56579112c3d18725357404ca2d54,delivered,2018-07-23 16:57:57,2018-07-24 08:31:38,2018-07-24 11:32:00,2018-07-25 16:06:24,2018-07-31 00:00:00
357fd478aabae20e8548661577688175,6ecaeda783d8f431098652d8790f8fe3,delivered,2018-05-17 16:45:55,2018-05-18 00:15:28,2018-05-22 14:08:00,2018-06-05 22:29:36,2018-06-05 00:00:00
3591b137120676965cee41e9cdb29cd0,b20d566928943834c831f5db761cae5e,delivered,2017-11-20 10:59:31,2017-11-20 12:15:23,2017-11-22 21:32:55,2017-11-30 21:34:38,2017-12-14 00:00:00
3594e05a005ac4d06a72673270ef9ec9,4cb282e167ae9234755102258dd52ee8,delivered,2018-05-07 11:11:27,2018-05-07 18:25:44,2018-05-09 12:18:00,2018-05-10 18:02:42,2018-05-15 00:00:00
35a43762d907c68ab2a6a697fe52a336,094560467d8afd775d9f89d00cf1e682,delivered,2018-03-29 00:31:03,2018-03-29 09:47:55,2018-03-30 00:38:48,2018-04-17 18:54:51,2018-04-24 00:00:00
35bc592a16d6706d14d29f07ed1d13c1,b88a511344b8b49a02bca030ace61ef6,delivered,2018-08-11 15:41:42,2018-08-11 15:55:15,2018-08-15 10:17:00,2018-08-22 17:18:51,2018-08-28 00:00:00
361454f6abef97fcf00c67ec27a32e6f,98938d16787de642d239bfe5ad2885a4,delivered,2018-01-13 11:49:12,2018-01-13 11:56:20,2018-01-15 22:06:50,2018-01-30 16:38:53,2018-02-15 00:00:00
364f451ee38a4268d7c15d317021eb35,23924b2105c5376cd6204757c8b68752,delivered,2017-12-01 18:23:51,2017-12-02 11:50:36,2017-12-05 20:17:11,2017-12-18 19:45:53,2017-12-26 00:00:00
366ad1dd93fb7f77b686017bc779447b,39b7ba7f041b8f4db4cac87e9b31a838,delivered,2017-08-30 20:57:12,2017-09-02 10:44:26,2017-09-04 15:46:03,2017-09-11 19:32:33,2017-09-18 00:00:00
367733070da9a9f5f70e9a9cceb99ea3,a5d3e93a8713730e3228a6cb80a983ef,delivered,2017-05-17 02:00:05,2017-05-17 02:15:16,2017-05-18 13:39:14,2017-05-19 08:47:43,2017-05-30 00:00:00
3683a05264a0926a8c06607f4623a0a3,7f25f39f0ad8473a2c14772e1056b885,delivered,2017-11-17 23:57:27,2017-11-18 00:10:47,2017-11-20 14:26:41,2017-11-29 22:51:36,2017-12-14 00:00:00
36869aecba8d52a09823c891345e0e32,6a19e6fe3bd7901db0c718902898de90,delivered,2018-02-27 20:54:42,2018-03-01 02:48:20,2018-03-01 20:42:43,2018-03-07 15:15:04,2018-03-20 00:00:00
3689526fafad22de181f6e9230bb4d49,e4dd83da8d4355e9f69ed371d64d6638,delivered,2017-11-28 15:13:24,2017-11-28 15:34:30,2017-11-29 13:51:53,2017-12-11 17:33:28,2017-12-21 00:00:00
36a37af508b09e391728ea24f49f656c,7bdbd04e0b6901d833166006ec5d7797,delivered,2017-11-14 15:36:23,2017-11-14 15:50:36,2017-11-16 23:18:33,2017-11-23 23:32:21,2017-12-04 00:00:00
36acd0e7abb8ba0ac7fba360e09c5451,42f104a41e8e13c7eaaa9d8e11e7c7f5,delivered,2017-05-07 17:21:58,2017-05-07 17:35:09,2017-05-25 08:39:27,2017-05-26 12:35:52,2017-06-27 00:00:00
36b8ca63eb9822b5f68630749ff70e32,389e7165873cd6f31d17f6d5f94fcba0,delivered,2018-08-17 09:07:53,2018-08-17 09:15:19,2018-08-21 08:58:00,2018-08-27 15:55:51,2018-09-11 00:00:00
36cfe0289488f169d3269cea0496d66c,37158bf83b9f6eeadb5893a053a2971f,delivered,2017-08-31 18:39:54,2017-09-02 02:45:31,2017-09-04 21:47:49,2017-09-12 18:15:50,2017-09-21 00:00:00
36ea72943a97d3bf36050be233ae1151,1584f270a914dd9195bb62af01fee774,delivered,2017-08-26 10:14:36,2017-08-26 10:25:10,2017-08-29 13:14:18,2017-09-04 20:23:17,2017-09-20 00:00:00
36eb3c711e799624b2138786f704d202,4d950685a82e9808218883d6be7b15d2,delivered,2018-05-14 20:02:39,2018-05-14 20:10:20,2018-05-16 14:01:00,2018-05-17 16:24:30,2018-05-23 00:00:00
36ebb4199031e72a1fa964549b88c377,eecf2b94cdbe9ef6245fabb5e091c987,delivered,2018-04-04 08:39:50,2018-04-04 08:50:15,2018-04-07 00:49:39,2018-04-16 23:35:26,2018-05-02 00:00:00
36ec96a65d616f11a0b1e3863478ac4f,01edba0c1380aa0c91437bee4b7193a5,delivered,2018-01-11 16:54:49,2018-01-11 17:08:26,2018-01-12 23:55:15,2018-01-22 20:18:46,2018-02-05 00:00:00
36f264b6ab0169bf0db37101cf2df98f,1ba79057e794cf0cc51d4da3cd651c2b,delivered,2018-02-07 14:02:22,2018-02-07 14:15:32,2018-02-08 21:22:24,2018-02-27 01:09:26,2018-03-06 00:00:00
370098d35ccd8a2af86b57c81ac7d24f,ed401ce445967c386a2373dcb0d4e72a,delivered,2018-08-19 22:59:47,2018-08-20 13:49:40,2018-08-20 15:06:00,2018-08-23 18:29:19,2018-09-11 00:00:00
37032037a9594be86de78211bab2e548,859fcac40c594fc5e56f068f90fa0cfe,delivered,2018-03-11 23:16:13,2018-03-11 23:30:25,2018-03-13 20:28:19,2018-03-20 22:18:51,2018-04-12 00:00:00
37113d4a4b32eb2a62556a3688dc0277,a1603ad4b06ff900d10c3222f1818bbf,delivered,2017-12-09 09:18:49,2017-12-09 12:31:31,2017-12-11 18:10:17,2017-12-20 18:16:54,2018-01-04 00:00:00
371dbb83f599fc061ccd8558b577499d,4734f4333bded5aa9666a99377672440,delivered,2017-11-18 18:56:44,2017-11-18 19:06:25,2017-11-20 22:27:00,2017-11-29 18:48:54,2017-12-12 00:00:00
371f13dd168ce30a881e0db8cf3929fb,f411a040a2fa31babc72e93f3a947e07,delivered,2017-08-26 10:26:53,2017-08-26 10:35:17,2017-08-31 19:42:41,2017-09-12 20:52:38,2017-09-27 00:00:00
3724d3f2c0cf415269a35992df297fac,77a0678c369e67b6a44651440e613ca8,delivered,2017-09-19 23:24:10,2017-09-19 23:35:22,2017-09-22 19:07:38,2017-09-28 20:55:14,2017-10-17 00:00:00
372f7d827bed42ed537ec39866756e71,7257bce98eb576d93ad4df65a68fa124,delivered,2017-09-12 11:17:10,2017-09-14 03:04:56,2017-09-19 19:13:12,2017-10-03 15:52:05,2017-10-18 00:00:00
37404c7e8f026ab1b81aef92a59939b5,1098e13c3ac2b7d8b711ca1618cf31e4,delivered,2018-08-04 15:27:51,2018-08-05 15:24:25,2018-08-07 09:18:00,2018-08-14 00:16:47,2018-08-29 00:00:00
37439c69cc9254ad393066b4061ae5f2,667a6188019456a8aa6bba524a82a321,delivered,2017-12-30 13:35:51,2018-01-03 04:29:31,2018-01-04 17:41:53,2018-01-18 17:33:17,2018-02-06 00:00:00
3745b3f4f984381ce40a6804a2be23ea,a052d27ac6973583d6acbdc8049b6257,delivered,2017-04-02 10:01:36,2017-04-02 10:10:13,2017-04-03 14:20:09,2017-04-17 07:31:38,2017-04-28 00:00:00
374d4811c6f3657ec62ffec582801ccd,3e9aca248d1d381339c86c8682cd7647,delivered,2018-08-03 17:53:36,2018-08-03 18:24:00,2018-08-08 14:21:00,2018-08-14 14:32:03,2018-08-17 00:00:00
374fcc5350e3372ce0d7cab981d7de90,8b5a55f1ca276fe752917ce68a971407,delivered,2018-04-23 10:53:41,2018-04-24 18:34:56,2018-04-24 00:14:49,2018-05-02 17:44:27,2018-05-21 00:00:00
3756637ed2fc243af380469a2aa5384c,7fdc7f83bc78ab2261e57b8f0550a710,delivered,2018-02-05 10:48:41,2018-02-05 11:12:58,2018-02-06 18:24:53,2018-02-07 16:51:58,2018-02-26 00:00:00
375bb4357db0f08e163905aa4bbd5d7d,ddc1ce8e98661b093c07a4ce91290c9f,delivered,2018-01-01 20:16:54,2018-01-01 20:29:22,2018-01-08 19:25:29,2018-01-24 23:52:27,2018-02-06 00:00:00
3765a79496712d9bb7eea316cc9ff2c9,756f996447639ab93df564474cd24124,delivered,2017-08-14 15:36:18,2017-08-14 15:50:20,2017-08-17 19:26:53,2017-08-31 19:15:10,2017-09-15 00:00:00
376ae7556f341edea2995422a5fa74a6,38e8b91748adac314f46a476f648f8c7,delivered,2018-06-27 13:05:06,2018-06-29 02:53:19,2018-06-29 09:03:00,2018-07-02 14:52:52,2018-08-01 00:00:00
3772bd82db6b988f9a7008bdb3a4b729,d00682c2eaf70db1869809d2fbaf7aba,delivered,2017-08-30 14:01:17,2017-09-01 06:24:30,2017-09-01 18:17:49,2017-09-06 17:52:25,2017-09-22 00:00:00
37732eb932f8b2b2b3d7cef77833eec1,614b18112402859120ee75b1ba6b07c4,delivered,2017-10-22 22:09:04,2017-10-22 22:26:16,2017-10-23 17:24:13,2017-11-01 19:32:34,2017-11-09 00:00:00
377761f188a20507117a18c35bc33bde,a5f0f602b9567ebcc40450094befe7fb,delivered,2017-11-30 11:11:04,2017-11-30 11:42:13,2017-12-04 16:59:11,2017-12-12 01:26:51,2017-12-22 00:00:00
3784bc92c8ff0ca207ed55629e5df7e9,34b9bca8f3dbf57f921bb8cf2e276be0,delivered,2018-07-05 10:02:32,2018-07-05 16:08:02,2018-07-20 14:20:00,2018-07-23 22:27:53,2018-07-23 00:00:00
3788e0af9e212034588d6d24fa1b7fd1,69be2469e83511c9d3c230e91b400cf7,delivered,2018-07-30 22:36:22,2018-07-30 23:04:44,2018-07-31 13:54:00,2018-08-07 17:48:25,2018-08-08 00:00:00
37921782093cc3bbeec6354572683718,86c796d4eb109a1f7401bd93f78c494b,delivered,2017-11-15 09:52:12,2017-11-15 10:06:39,2017-11-17 18:41:28,2017-11-23 17:59:42,2017-12-06 00:00:00
37a5204a049f51a78d2a3b22a808a779,ca9c542e0ee144807d875bc8702cecdc,delivered,2018-05-05 11:29:48,2018-05-05 11:50:40,2018-05-08 12:32:00,2018-05-12 16:21:07,2018-05-28 00:00:00
37ac92a80fc763601ead868bb23af05a,889e221b1e9864674f860986037855b7,delivered,2017-12-11 13:40:56,2017-12-11 13:50:28,2017-12-13 19:59:08,2017-12-18 22:29:04,2018-01-08 00:00:00
37b8c558c5edf11ec6b82f288bcdcf8c,bca6eaf28cd32203c825bfdf794b188d,delivered,2017-10-06 01:07:20,2017-10-06 01:24:58,2017-10-06 20:42:27,2017-10-09 19:40:14,2017-10-24 00:00:00
37ccf51b0d53c5e3916005261aa8f75e,f5979320bea5e795ed0abb381c95f23d,delivered,2018-06-14 14:04:42,2018-06-15 02:17:18,2018-06-15 15:07:00,2018-06-18 17:45:02,2018-06-26 00:00:00
37e0f821c1cec37404754d4aef37091c,6c5c37885633777105f72c3478b08f27,delivered,2018-05-19 13:36:27,2018-05-19 13:51:36,2018-05-21 09:45:00,2018-06-09 16:48:35,2018-06-13 00:00:00
37ebc8f9d2308911382c1fd433ba3b7a,c84f25af45aa6bade8bcc46f991c97c7,delivered,2018-01-31 14:16:10,2018-01-31 14:32:28,2018-02-05 22:52:55,2018-02-19 16:19:18,2018-02-23 00:00:00
37fef9185066b091254533c2192edd72,cd281c1a7d26cd29a3ed4b029fce7270,delivered,2017-05-14 19:52:34,2017-05-14 20:05:16,2017-05-15 12:35:45,2017-05-26 17:07:50,2017-06-14 00:00:00
3802047602d091427dee04863e71fe21,560fafcdfba360128c1d7ff8adef1bf7,delivered,2018-03-30 12:19:18,2018-04-02 15:50:19,2018-04-04 17:38:39,2018-04-13 19:18:40,2018-04-16 00:00:00
3810ddb734405f64afc7638fd96c9cb5,db424c2dcde1c67aec5681756060f0a8,delivered,2017-03-29 23:48:57,2017-03-31 02:15:19,2017-04-03 17:00:21,2017-04-06 13:28:49,2017-04-18 00:00:00
381c217ee7fe965c547e4af4c8a70b75,408691bd6f6f11a18163f9ae838ad30b,delivered,2017-11-06 15:11:22,2017-11-06 20:41:29,2017-11-08 19:28:53,2017-11-16 20:38:53,2017-11-28 00:00:00
382fe4c08d9dc3aec94cd1aeca20b992,625ebee3bb8680d39f443c840f5afdaf,delivered,2017-11-27 22:00:40,2017-11-29 02:16:50,2017-12-05 20:59:06,2017-12-13 19:42:55,2017-12-11 00:00:00
3841b9f0b88c1f4776e948e96261a099,7d27a8bce87ed5709757912115ec8afd,delivered,2017-08-08 20:23:52,2017-08-08 20:43:27,2017-08-09 19:51:21,2017-08-14 14:22:48,2017-08-29 00:00:00
384552460d294e72bca84e0412609b8d,97ff9b5ae14f8fd17a06e38dcbfc3af7,delivered,2017-12-19 21:38:43,2017-12-19 22:37:35,2017-12-20 18:20:07,2018-01-08 20:20:23,2018-01-18 00:00:00
38648b71bc657c2d7c0f96930cee401c,74fa648446ac066d771e173625e86722,delivered,2017-11-24 23:15:21,2017-11-25 02:16:05,2017-12-13 19:35:14,2017-12-21 21:07:55,2018-01-03 00:00:00
3869937e33c68a5ec38cde1f19a6968c,13285f2d708fe358bc04ff5f3abf4142,delivered,2017-11-18 08:05:09,2017-11-18 08:26:45,2017-11-22 14:23:05,2017-11-29 10:22:07,2017-12-07 00:00:00
387620ec766797a584b7e92a41daad5f,8b35556f6dbc3bc6ec78ca09748154cf,delivered,2017-08-23 18:41:18,2017-08-23 19:15:19,2017-08-25 13:40:08,2017-08-29 20:37:46,2017-10-04 00:00:00
388a9117213936e0290e6e7d50f9fee0,87ce66add9df2248ba4ee66897a478da,delivered,2017-05-05 21:04:15,2017-05-05 21:15:15,2017-05-09 08:05:58,2017-05-15 15:57:42,2017-05-26 00:00:00
38907d62f0ad31245147a7a2378ff1db,26b37e3c9916ccf7dff9b2a20353d40e,delivered,2017-06-08 11:31:19,2017-06-08 13:06:00,2017-06-09 08:35:19,2017-06-19 20:31:48,2017-07-04 00:00:00
389ac865e327bd982cf1101e0a77ff34,5ab6da4f0948f2079320f3ab48f44c5d,delivered,2018-07-06 21:06:43,2018-07-06 21:30:54,2018-07-10 11:21:00,2018-07-13 23:58:32,2018-07-30 00:00:00
38ac0cc1879cabf9cb23a2e8f217acfe,5fc34cc05aae2598fc6100012d44056c,delivered,2018-02-14 13:11:45,2018-02-15 04:40:36,2018-02-15 18:59:12,2018-02-16 19:17:46,2018-03-07 00:00:00
38beac7cca7c937da89f8aedee76f944,4c0ee8ac78604b613bdc5334b9d2ed47,delivered,2017-07-17 22:44:21,2017-07-18 22:50:12,2017-07-19 16:59:51,2017-07-20 13:29:46,2017-07-28 00:00:00
38bf8e12131a605a38265416150b4888,c2a265d75ed170f4858647eb1a0b442d,delivered,2017-02-11 19:23:50,2017-02-11 19:31:46,2017-02-13 15:14:42,2017-02-22 14:43:53,2017-03-17 00:00:00
38bff8bbf4905806b94884c0124dff22,7ab296b8b856811774b40ae28bd3f3a0,delivered,2017-10-09 01:17:54,2017-10-10 03:28:48,2017-10-10 13:18:51,2017-10-16 19:14:14,2017-10-31 00:00:00
38c5c2886f2aab75bb1ae3f79a3f300d,6676a459c2b773481c9dacde3c44c680,delivered,2016-10-08 08:25:32,2016-10-08 09:10:46,2016-10-12 09:10:47,2016-10-26 12:05:38,2016-11-30 00:00:00
38c61d1bbf5143a8c347ebaa490e234b,752e6b5b69b420a430beecc48889a67d,delivered,2018-01-09 20:46:48,2018-01-10 10:32:10,2018-01-10 18:13:32,2018-01-15 18:57:56,2018-02-01 00:00:00
38c69a1ea85be350abf04516e9527573,8982ed2c7a1252471fd28b6c56512fee,delivered,2018-06-04 18:16:37,2018-06-04 18:33:20,2018-06-07 19:00:00,2018-06-08 22:16:52,2018-06-28 00:00:00
38d1232695dcc849092e1747534fe225,a5c511c90235732009b456c9b3aa9e30,delivered,2018-03-21 17:17:15,2018-03-21 18:16:06,2018-03-28 22:12:49,2018-04-12 17:48:50,2018-04-18 00:00:00
38dcb5499d8854b4b2c6dbaaf983f21e,c7eb06383ae604616cb4c9d36fe6745e,delivered,2017-06-01 15:30:51,2017-06-01 15:42:49,2017-07-06 17:03:57,2017-07-19 18:09:30,2017-07-06 00:00:00
38ec15a8c5ee8b06e98a7db4f56f066a,9cae326cc4642d878c0cbf143ef29da7,delivered,2017-06-24 10:50:33,2017-06-24 11:08:35,2017-06-26 15:16:34,2017-07-10 20:13:52,2017-07-18 00:00:00
38fa147f3463d7751cb8a2b2455d628c,3aa07c52ba6832f2d4ba030134320b5d,delivered,2017-04-24 20:30:12,2017-04-24 20:45:13,2017-04-25 11:38:15,2017-05-03 13:26:37,2017-05-17 00:00:00
390056468c27192af8354d708051054e,c450d2558dd77bc0cd8b290f5af4f5fa,delivered,2018-08-23 10:27:06,2018-08-24 03:05:16,2018-08-24 13:27:00,2018-08-28 20:17:39,2018-09-05 00:00:00
3900b88a922f66bc0aecfeb3807bec9d,ebbc53d51a9de79be500ef4db64237c0,delivered,2017-06-04 12:05:34,2017-06-04 13:02:02,2017-06-06 16:05:10,2017-06-16 09:08:03,2017-06-28 00:00:00
390e5f12e01c2af04027580e4cdde515,5e2ebf449bbe52d961a2a13e898eb175,delivered,2018-04-01 10:03:01,2018-04-01 10:15:11,2018-04-02 20:52:48,2018-04-23 13:50:58,2018-04-24 00:00:00
3935314843d69e339825d1b0d7f6ebc0,aaf2c80bac819f4785dab771fa2742d5,delivered,2018-05-08 17:02:30,2018-05-08 17:31:01,2018-05-09 14:05:00,2018-05-18 12:25:52,2018-05-29 00:00:00
393654d81daf611630ac2068a7c9b12b,00330644cccc5db0276fa836976306fe,delivered,2017-10-30 17:48:07,2017-10-30 19:31:44,2017-10-31 18:37:26,2017-11-06 21:36:49,2017-11-14 00:00:00
39627a21dc26dd7c2810548c6b6e1e90,3d4b571062a7bb528ced4e8e11f095c0,delivered,2017-06-01 10:10:24,2017-06-01 10:25:13,2017-06-01 12:04:02,2017-06-16 14:07:52,2017-07-04 00:00:00
3967044b1f033a8b079e050cf79b2586,820c452c2726206bf394e08cf36705c3,delivered,2017-11-24 09:15:36,2017-11-25 03:38:32,2017-12-06 22:39:04,2017-12-13 21:58:38,2017-12-11 00:00:00
397512738329930b9bf6d624b7db4969,bc7f966522485d8cf484ba1fcea934df,delivered,2017-09-18 16:45:11,2017-09-18 17:55:44,2017-09-20 13:43:00,2017-09-25 15:32:47,2017-10-04 00:00:00
398545ae905dad286c70f01c7e7311e1,8241b47bcf8f1250d9d5416c4f8cd9bb,delivered,2018-04-04 21:12:12,2018-04-06 03:28:44,2018-04-07 01:10:59,2018-04-28 16:12:17,2018-05-03 00:00:00
39863c5c4361d19d8c48522f77fb3bed,1a0b3aac9e3bb37ee6ecb39d97f5eaed,delivered,2017-07-25 13:52:07,2017-07-25 14:03:21,2017-07-28 19:26:42,2017-08-03 20:13:04,2017-08-16 00:00:00
398d714b55535c832a8bd66bf83defd9,8b5eb6285132137324ae38a3f8c7d2e7,delivered,2017-08-29 15:19:07,2017-08-29 15:35:27,2017-08-30 18:17:46,2017-09-06 22:22:18,2017-09-19 00:00:00
39959ff1a251b948e61c0fc006e74d85,ad8878022960436117fc24366b1e0cdc,delivered,2017-10-25 06:25:04,2017-10-25 06:49:15,2017-10-26 19:41:53,2017-11-01 19:42:01,2017-11-21 00:00:00
399fecaa30efa4d1624e7314b2eeaead,676155cb45bb9bbf30b28fe11ca375bb,delivered,2018-02-14 17:30:38,2018-02-14 17:47:27,2018-02-19 20:53:17,2018-02-20 21:59:04,2018-03-01 00:00:00
39a484e6a644f8edeb11c2c8ed218069,51727f845a31b568a4a127475d6b5cc3,delivered,2018-03-19 22:58:15,2018-03-19 23:09:02,2018-03-23 23:08:43,2018-03-29 20:14:22,2018-04-05 00:00:00
39a70e9e9b729b11dee34ac12478597f,20c678bfce3c8252288f70dd2bee5e51,delivered,2017-08-10 21:26:25,2017-08-10 21:44:13,2017-08-11 19:11:16,2017-08-22 16:45:00,2017-09-12 00:00:00
39d92c90ecacf0e6411af62b7bcabe17,0a1be8bb3e919bc8876626808609a2af,delivered,2017-09-05 17:36:41,2017-09-05 18:24:06,2017-09-09 13:27:47,2017-09-15 19:17:40,2017-09-27 00:00:00
39ebbbb18aec8b7d8de948019c3298ab,3df5f3d6b4cbb719bc6d35ca6f601568,delivered,2018-05-14 14:42:21,2018-05-14 14:51:28,2018-05-15 13:45:00,2018-05-18 17:58:55,2018-06-06 00:00:00
39ed55131dcacf19b9dcf0739eefb591,e2534a6746cba2a938134e7106ea6f04,delivered,2017-08-19 13:04:17,2017-08-19 13:25:09,2017-08-22 09:10:18,2017-08-25 17:03:28,2017-09-19 00:00:00
39f43f2f3fd37877826085cd7e657b14,2ed7af1545567c0facf089f0fd61069e,delivered,2018-03-21 14:13:02,2018-03-21 17:08:52,2018-03-22 21:04:26,2018-04-05 19:17:41,2018-04-26 00:00:00
39f948e000e2da7329061c875b6d35a1,b3290bb01210af453a5ee654d3e7e185,delivered,2018-04-08 06:42:55,2018-04-10 03:49:43,2018-04-12 02:22:53,2018-04-14 17:42:12,2018-05-10 00:00:00
39f9559c0533f3ea56143c01bfdd7d9c,1d61114ff988a568ad5b62da890926ed,delivered,2017-03-07 16:20:35,2017-03-09 02:55:26,2017-03-10 14:12:58,2017-03-24 11:33:13,2017-04-07 00:00:00
39ff1e358efa92ceae42de6d5f9d37cf,0636c00ff07cc01420d79a193b3496f3,delivered,2017-12-09 19:27:43,2017-12-09 19:37:21,2017-12-15 23:52:39,2017-12-21 13:22:27,2018-03-06 00:00:00
3a04af7ae8cc442a2dad55dec73fb2e6,8c7e3a1391467f1e46bade4b8cb8484d,delivered,2017-09-27 08:25:17,2017-09-27 08:49:19,2017-09-29 09:50:57,2017-10-05 18:21:57,2017-10-24 00:00:00
3a0855d32f10ac8041aaa2e84ba0bbc0,fac9298d311758a73a72867d032ba175,delivered,2018-03-12 10:02:53,2018-03-12 10:16:18,2018-03-15 22:57:32,2018-04-02 15:54:24,2018-03-28 00:00:00
3a0b207c999d48a7385a3ec9ceb251fe,c89ec71952197c093c9161bb737dec5d,delivered,2017-02-24 18:23:10,2017-02-24 18:35:11,2017-03-01 10:37:51,2017-03-13 12:14:37,2017-03-21 00:00:00
3a0ef207d0d68b9409177eb5829032f6,99e8fac2d9664a0f5d7360fecdd6c560,delivered,2018-07-21 16:33:28,2018-07-21 19:24:04,2018-07-26 13:57:00,2018-07-30 22:54:52,2018-08-02 00:00:00
3a18feefe5d21fab0d8b3af7813510af,8a2fbe2c86f7f87cb8c663b48051c780,delivered,2018-03-21 20:41:47,2018-03-21 20:50:29,2018-03-23 00:59:35,2018-04-03 00:03:53,2018-04-11 00:00:00
3a340d73b238bb50736793ddb808d21b,8c5954d084c86eef965e4e4800f4becf,delivered,2017-05-28 23:01:27,2017-05-28 23:10:16,2017-05-31 14:29:36,2017-06-14 14:44:08,2017-07-03 00:00:00
3a3946583c464f57913a9df9c134ba0f,5e73cb3ef5fd8f561bda55e9e69debbc,delivered,2018-06-05 16:25:19,2018-06-05 17:15:54,2018-06-12 15:37:00,2018-06-20 16:38:27,2018-07-12 00:00:00
3a3abd8e28e6facbad63e5ee376b5cb2,7b03a0e21a0f9b1767525a1c62c1c8a2,delivered,2017-12-16 00:01:35,2017-12-16 00:12:40,2017-12-16 18:02:57,2018-01-05 23:20:13,2018-01-15 00:00:00
3a3cddda5a7c27851bd96c3313412840,0b0d6095c5555fe083844281f6b093bb,canceled,2018-08-31 16:13:44,,,,2018-10-01 00:00:00
3a46125908fdacca936ce28a0b4835ea,96d3ac7e240192d6083be5a89a56da21,delivered,2018-01-24 21:31:11,2018-01-24 21:37:52,2018-01-26 21:56:41,2018-02-05 21:54:33,2018-02-16 00:00:00
3a5c53b7345f82b31c0d656d63f3b8fb,cc5182b642198e3b0390fd6244faac1b,delivered,2018-08-08 20:13:05,2018-08-10 03:15:21,2018-08-10 12:16:00,2018-08-13 18:32:15,2018-08-13 00:00:00
3a6b05ecacce688f20fecd1824db1c58,6ef189a5fb5fd30cda5d5e7aa2f96e4f,delivered,2018-01-14 18:16:33,2018-01-14 18:28:31,2018-01-15 21:42:57,2018-01-17 20:30:06,2018-01-30 00:00:00
3a9ddae8c6c9ec787ccf981dbbf34499,5b80475c957227ff5f0a5f256e9b0274,delivered,2018-03-29 10:06:59,2018-03-29 10:27:59,2018-04-05 12:08:42,2018-04-07 19:42:49,2018-04-11 00:00:00
3aa0bcd95f24f4a91c0ca3f0a160ec9f,ef1b5dc620735876514e8778ade03323,delivered,2017-07-08 09:22:13,2017-07-09 06:42:58,2017-07-11 14:08:59,2017-07-13 20:34:22,2017-08-02 00:00:00
3ab3084e2fd91af8e021237e7bf08cac,c95bf8324acec8d3f6554af904fc4af1,delivered,2018-07-18 10:59:37,2018-07-20 04:45:17,2018-07-25 14:57:00,2018-07-30 20:32:52,2018-08-08 00:00:00
3ac4f30b6ba23f340792aeebba73158b,45b2e2f0f6fc93eecf7802eb6be9a91a,delivered,2018-01-27 20:14:42,2018-01-27 20:36:58,2018-01-30 14:32:18,2018-02-05 21:53:03,2018-02-20 00:00:00
3ad2072a2c9169681a3bb6138e0f8ef3,007182cdc3e8e2d3d4ce0b00b9004630,delivered,2018-07-07 16:33:10,2018-07-11 03:26:09,2018-07-11 12:25:00,2018-07-12 21:26:49,2018-07-19 00:00:00
3adcce2e211993b4e696031bf97409dc,8582c9ab7a8379bdbb1836bda59b5f4a,delivered,2018-04-25 01:20:45,2018-04-27 03:51:01,2018-04-27 12:35:00,2018-05-08 23:24:50,2018-05-22 00:00:00
3ae4d97402b1cec4506cad07762d0adc,7f8cc24b152f186008151ece0e99e383,delivered,2017-04-17 10:06:38,2017-04-17 10:22:22,2017-04-18 14:48:18,2017-05-02 14:40:30,2017-05-10 00:00:00
3ae5cb75e3aaf3d9e99637e6c07032e0,f343704e8d64e463a7147138a8d21b6b,delivered,2018-03-05 03:45:49,2018-03-05 04:15:34,2018-03-06 12:22:52,2018-03-20 16:39:02,2018-04-09 00:00:00
3aeb3d4e53be38746876f1f83d3726c2,6dd021e2ed02996bfd716d7bd5372a67,delivered,2018-05-18 12:28:09,2018-05-18 13:27:10,2018-05-21 09:45:00,2018-06-07 17:28:45,2018-06-18 00:00:00
3af2a81272fcd0c650bd44f53f7e61ef,e9b6f1e10bd93558fd9891138fd98158,delivered,2017-11-30 15:40:35,2017-11-30 15:53:19,2017-12-05 01:28:53,2017-12-11 18:49:09,2018-01-02 00:00:00
3b1bf20520476dc7b150dd52f521e525,aea1dc2400dfb8eed8cc28b4f8f84faf,delivered,2017-05-24 21:39:01,2017-05-26 02:25:18,2017-05-26 17:53:52,2017-06-02 15:07:53,2017-06-16 00:00:00
3b28722276b5d42721d0122d688f518a,df069d90f54fd028ab312f6f8978cc17,delivered,2018-03-02 09:47:12,2018-03-03 02:51:09,2018-03-05 13:33:58,2018-03-15 02:07:32,2018-03-20 00:00:00
