geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
13340,-23.090107839871013,-47.18290090678661,indaiatuba,SP
13340,-23.09503632000936,-47.17502210500916,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13340,-23.10654419332557,-47.18175286994224,indaiatuba,SP
13343,-23.097798,-47.20482224999999,indaiatuba,SP
13343,-23.099634712187644,-47.206840322090166,indaiatuba,SP
13343,-23.10192280001229,-47.208314338100784,indaiatuba,SP
13343,-23.10192280001229,-47.208314338100784,indaiatuba,SP
13343,-23.102817516244397,-47.20718212822437,indaiatuba,SP
13343,-23.103894604218368,-47.20475990743839,indaiatuba,SP
13346,-23.11342624340701,-47.22588301748513,indaiatuba,SP
13346,-23.11391671663104,-47.22884044976626,indaiatuba,SP
13346,-23.114935309740904,-47.2239823724681,indaiatuba,SP
13346,-23.11550985350401,-47.22701413053138,indaiatuba,SP
13346,-23.115933774914854,-47.23032986594725,indaiatuba,SP
13346,-23.117562883329626,-47.235917221261026,indaiatuba,SP
13346,-23.119237320012683,-47.22957654302036,indaiatuba,SP
13346,-23.122959826050923,-47.231255902228696,indaiatuba,SP
13347,-23.123749044405347,-47.219923288649085,indaiatuba,SP
13347,-23.12593513211952,-47.22101575200536,indaiatuba,SP
13347,-23.129244051907165,-47.22553594047543,indaiatuba,SP
13347,-23.13197135829478,-47.22496128844455,indaiatuba,SP
13347,-23.13197135829478,-47.22496128844455,indaiatuba,SP
13347,-23.133849915344253,-47.2221485523112,indaiatuba,SP
13347,-23.135424066333883,-47.22243546211553,indaiatuba,SP
13347,-23.138609625949094,-47.232972496918485,indaiatuba,SP
13347,-23.141554810215275,-47.23811647179686,indaiatuba,SP
13348,-23.069541165206015,-47.19722976888216,indaiatuba,SP
13348,-23.09743237330483,-47.230211293929194,indaiatuba,SP
13348,-23.10588481932019,-47.23543264695027,indaiatuba,SP
13348,-23.111470134816386,-47.240340592789835,indaiatuba,SP
13348,-23.111470134816386,-47.240340592789835,indaiatuba,SP
13348,-23.111470134816386,-47.240340592789835,indaiatuba,SP
13348,-23.114478268942236,-47.242726517485124,indaiatuba,SP
13348,-23.114883395622144,-47.243866725307264,indaiatuba,SP
13348,-23.114883395622144,-47.243866725307264,indaiatuba,SP
13348,-23.117382691095816,-47.23698994976626,indaiatuba,SP
13348,-23.119979217871794,-47.24529618512321,indaiatuba,SP
13348,-23.122908507233895,-47.24601681702391,indaiatuba,SP
13348,-23.124227793236706,-47.23887880766343,indaiatuba,SP
13348,-23.12978824340701,-47.24044518512321,indaiatuba,SP
13348,-23.129892377969544,-47.24042544339403,indaiatuba,SP
13348,-23.131443024483463,-47.241418277063815,indaiatuba,SP
13360,-22.983016572791104,-47.48878331282284,capivari,SP
13360,-22.98835682653356,-47.51344818872989,capivari,SP
13360,-22.990859999999998,-47.506153850683795,capivari,SP
13360,-22.990859999999998,-47.506153850683795,capivari,SP
13360,-22.990859999999998,-47.506153850683795,capivari,SP
13360,-22.991557662502178,-47.50130704163538,capivari,SP
13360,-22.99235125506377,-47.51303206702639,capivari,SP
13360,-22.99291561503841,-47.497978728287805,capivari,SP
13360,-22.996149035518545,-47.51887500054825,capivari,SP
13360,-22.99774533527612,-47.50423985789715,capivari,SP
13360,-23.00843579462169,-47.50856176977896,capivari,SP
13360,-23.008880793035374,-47.51280761390892,capivari,SP
13360,-23.01013623980033,-47.50697382514857,capivari,SP
13380,-22.928107942529245,-47.563380136162834,mombuca,SP
13380,-22.928107942529245,-47.563380136162834,mombuca,SP
13385,-22.78589970108158,-47.29603153995747,nova odessa,SP
13390,-22.83048324929604,-47.598339918827044,rio das pedras,SP
13390,-22.833818133536,-47.613813102546715,rio das pedras,SP
13390,-22.835030475846338,-47.60513457968789,rio das pedras,SP
13390,-22.835030475846338,-47.60513457968789,rio das pedras,SP
13390,-22.838596677594058,-47.6109961329353,rio das pedras,SP
13390,-22.842827960992455,-47.61095292655221,rio das pedras,SP
13390,-22.842827960992455,-47.61095292655221,rio das pedras,SP
13390,-22.84364631354629,-47.60984264976383,rio das pedras,SP
13390,-22.84416536185198,-47.604948107136536,rio das pedras,SP
13390,-22.84569564926295,-47.6044343403136,rio das pedras,SP
13390,-22.849226544300205,-47.61048571730711,rio das pedras,SP
13390,-22.86365959665312,-47.61541827901199,rio das pedras,SP
13403,-22.697104239569185,-47.677091773442946,piracicaba,SP
13403,-22.697150148075785,-47.677097971947816,piracicaba,SP
13403,-22.731517729932584,-47.66714826144041,piracicaba,SP
13403,-22.73523967361068,-47.66684761045076,piracicaba,SP
13405,-22.692312891193996,-47.66599957256631,piracicaba,SP
13405,-22.70138284652886,-47.66293440714995,piracicaba,SP
13405,-22.702542507069133,-47.66065389702239,piracicaba,SP
13405,-22.707265798776636,-47.672635809048415,piracicaba,SP
13405,-22.70904209908247,-47.65365232748584,piracicaba,SP
13405,-22.709499977523198,-47.658603709677486,piracicaba,SP
13405,-22.71312266166545,-47.66688908272251,piracicaba,SP
13416,-22.714219466558923,-47.64529175007211,piracicaba,SP
13416,-22.71627773244274,-47.64195851762936,piracicaba,SP
13416,-22.71627773244274,-47.64195851762936,piracicaba,SP
13416,-22.73108798167814,-47.63062032514858,piracicaba,SP
13418,-22.722173570633053,-47.62504954873319,piracicaba,SP
13419,-22.722911266172275,-47.6385816947025,piracicaba,SP
13419,-22.72564466314556,-47.6380737430751,piracicaba,SP
13419,-22.729862955854454,-47.63924881681003,piracicaba,SP
13419,-22.733765864822065,-47.6423294516995,piracicaba,SP
13419,-22.735997864822057,-47.64476836788048,piracicaba,SP
13420,-22.72581186511052,-47.613881215246046,piracicaba,SP
13420,-22.731105488487472,-47.62134591574828,piracicaba,SP
13420,-22.73311935137628,-47.626116406745886,piracicaba,SP
13420,-22.733341427981955,-47.62585558061639,piracicaba,SP
13420,-22.733937535374313,-47.62577791742171,piracicaba,SP
13420,-22.742242804893472,-47.62476126865377,piracicaba,SP
13420,-22.742711946996305,-47.62436887800803,piracicaba,SP
13420,-22.746906565641392,-47.593236908130876,piracicaba,SP
13424,-22.74117832278264,-47.650360086589004,piracicaba,SP
13424,-22.750196542876136,-47.647183522188335,piracicaba,SP
13425,-22.749221704397353,-47.62555373855958,piracicaba,SP
13425,-22.75998067415893,-47.615643932281124,piracicaba,SP
13425,-22.769840711097988,-47.63475394781072,piracicaba,SP
13450,-22.7526727024259,-47.42173255596567,santa barbara d'oeste,SP
13450,-22.755616002030447,-47.4151232348891,santa bárbara d'oeste,SP
13450,-22.75581900251189,-47.41403170962475,santa bárbara d'oeste,SP
13450,-22.756915292074282,-47.42155564061991,santa barbara d oeste,SP
13450,-22.758179748964547,-47.41601455901755,santa barbara d'oeste,SP
13450,-22.763677058602045,-47.40641776939198,santa barbara d'oeste,SP
13450,-22.76634415956834,-47.430874217346705,santa barbara d'oeste,SP
13450,-22.76634415956834,-47.430874217346705,santa bárbara d'oeste,SP
13451,-22.74022609985837,-47.419835970422774,santa barbara d'oeste,SP
13451,-22.742315252109496,-47.41540425261892,santa barbara d'oeste,SP
13451,-22.742345030689137,-47.41979561416131,santa barbara d'oeste,SP
13454,-22.739589385104715,-47.376903717201166,santa barbara d'oeste,SP
13454,-22.739885137236804,-47.36272105577813,santa barbara d oeste,SP
13454,-22.744461900128666,-47.373438318587226,santa barbara d'oeste,SP
13454,-22.746164493126397,-47.37001468838258,santa bárbara d'oeste,SP
13454,-22.746164493126397,-47.37001468838258,santa bárbara d'oeste,SP
13456,-22.75118371926839,-47.365807875930905,santa barbara d'oeste,SP
13456,-22.755106000189652,-47.36314451923663,santa barbara d'oeste,SP
13456,-22.755485219267154,-47.363095960696214,santa barbara d'oeste,SP
13456,-22.755631342610755,-47.36839609527,santa bárbara d'oeste,SP
13456,-22.759915499999995,-47.36665574999999,santa barbara d'oeste,SP
13457,-22.77203267033095,-47.387446959571754,santa bárbara doeste,SP
13457,-22.774803340853712,-47.376704971785685,santa barbara d'oeste,SP
13460,-22.777348930441427,-47.321411271965324,nova odessa,SP
13460,-22.777348930441427,-47.321411271965324,nova odessa,SP
13460,-22.77989697853429,-47.30183487286895,nova odessa,SP
13460,-22.781410979443674,-47.292271736560444,nova odessa,SP
13465,-22.736093347567326,-47.3332230050416,americana,SP
13465,-22.74338436969815,-47.334988268105505,americana,SP
13465,-22.74402882875526,-47.33469720843672,americana,SP
13465,-22.746109725229374,-47.332635506520866,americana,SP
13465,-22.74742997098757,-47.345648339224184,americana,SP
13466,-22.74867646433722,-47.32779149945175,americana,SP
13466,-22.751374481512336,-47.32221447246146,americana,SP
13466,-22.752315072998986,-47.32371492368279,americana,SP
13466,-22.752315072998986,-47.32371492368279,americana,SP
13466,-22.752315072998986,-47.32371492368279,americana,SP
13466,-22.752315072998986,-47.32371492368279,americana,SP
13466,-22.753754224536888,-47.32237821954523,americana,SP
13466,-22.758307040798655,-47.32458422078597,americana,SP
13467,-22.768883528449404,-47.32914361656763,americana,SP
13467,-22.777662617304625,-47.34471516429781,americana,SP
13468,-22.74947695115125,-47.35952810866177,americana,SP
13468,-22.74947939217496,-47.33564181556929,americana,SP
13468,-22.749931083668095,-47.36099326170045,americana,SP
13468,-22.757383163194667,-47.34701964876793,americana,SP
13468,-22.757383163194667,-47.34701964876793,americana,SP
13470,-22.71419698196659,-47.35860489078998,americana,SP
13470,-22.722356394350246,-47.34763544121894,americana,SP
13470,-22.728694887710372,-47.34913962923679,americana,SP
13474,-22.700784719401,-47.29212486150382,americana,SP
13474,-22.700965935051094,-47.29888450014421,americana,SP
13474,-22.701958166253085,-47.29859721233186,americana,SP
13474,-22.703156444630377,-47.29173053274858,americana,SP
13474,-22.704545702752572,-47.29634388066243,americana,SP
13474,-22.705842164579636,-47.295987081741565,americana,SP
13474,-22.7060297359488,-47.290664498244965,americana,SP
13474,-22.70973132722604,-47.29594979364072,americana,SP
13478,-22.736604018997358,-47.310102536790296,americana,SP
13478,-22.740536797391655,-47.32482348029316,americana,SP
13478,-22.745427498401995,-47.31672169073432,americana,SP
13478,-22.751829821740106,-47.30108341711883,americana,SP
13480,-22.562190793723016,-47.41432542647456,limeira,SP
13480,-22.563957143487823,-47.40402037330482,limeira,SP
13480,-22.572518175688142,-47.39689995406545,limeira,SP
13480,-22.573822222315187,-47.40748126158466,limeira,SP
13480,-22.57661908465575,-47.395137887039056,limeira,SP
13480,-22.57675644240868,-47.40307265459631,limeira,SP
13480,-22.58081601735962,-47.39878589649064,limeira,SP
13480,-22.584595320370735,-47.40030334957595,limeira,SP
13481,-22.59006504302036,-47.40156362476192,limeira,SP
13481,-22.590754966917885,-47.423341268769,limeira,SP
13481,-22.592683698016906,-47.404128454077515,limeira,SP
13481,-22.597728223700166,-47.39245127699232,limeira,SP
13481,-22.597827936177037,-47.3864781652334,limeira,SP
13481,-22.598731238963513,-47.39128241218638,limeira,SP
13481,-22.599254430886607,-47.37980963550319,limeira,SP
13481,-22.599254430886607,-47.37980963550319,limeira,SP
13481,-22.599254430886607,-47.37980963550319,limeira,SP
13481,-22.600009361648066,-47.40748404302036,limeira,SP
13481,-22.609298598389984,-47.410503297247416,limeira,SP
13481,-22.609646884269097,-47.41542474632121,limeira,SP
13481,-22.612752523457743,-47.42271134624039,limeira,SP
13482,-22.571643809861843,-47.4362447685697,limeira,SP
13482,-22.57481485206878,-47.42414233083273,limeira,SP
13482,-22.58390765973221,-47.42325233097696,limeira,SP
13482,-22.5864108753823,-47.42037139355992,limeira,SP
13482,-22.592944571469783,-47.4325541143459,limeira,SP
13482,-22.60271564601574,-47.42697887850204,limeira,SP
13483,-22.550995707744235,-47.45007720843674,limeira,SP
13483,-22.566351048848745,-47.442029489872446,limeira,SP
13484,-22.542948104362594,-47.41424190605343,limeira,SP
13484,-22.551000789341572,-47.40866786288883,limeira,SP
13484,-22.557837167664893,-47.43442949962115,limeira,SP
13484,-22.55874727684701,-47.42343146896454,limeira,SP
13484,-22.55874727684701,-47.42343146896454,limeira,SP
13485,-22.547645601996667,-47.39913644379366,limeira,SP
13485,-22.55109129280402,-47.39348188245145,limeira,SP
13485,-22.55450921732353,-47.39363254579034,limeira,SP
13495,-22.580206865401596,-47.508243822283156,iracemapolis,SP
13495,-22.583045084040037,-47.52095449249573,iracemapolis,SP
13495,-22.583079220235852,-47.51264992609588,iracemapolis,SP
13495,-22.583884565288972,-47.52026944809746,iracemapolis,SP
13495,-22.586427367719512,-47.5095695618576,iracemapolis,SP
13500,-22.39405099668001,-47.56140146280313,rio claro,SP
13500,-22.400868329728375,-47.5611941902595,rio claro,SP
13500,-22.400909582549623,-47.572867373564634,rio claro,SP
13500,-22.406224956142918,-47.56121330639401,rio claro,SP
13500,-22.40937648707382,-47.570947857348905,rio claro,SP
13500,-22.411234843470435,-47.56253777021164,rio claro,SP
13500,-22.41359222673813,-47.562460157372556,rio claro,SP
13500,-22.41359222673813,-47.562460157372556,rio claro,SP
13500,-22.416393647498523,-47.56837983472788,rio claro,SP
13500,-22.416393647498523,-47.56837983472788,rio claro,SP
13500,-22.41890585178032,-47.56719920566677,rio claro,SP
13500,-22.420421024438703,-47.56008343352188,rio claro,SP
13502,-22.40384575424726,-47.56664660089807,rio claro,SP
13502,-22.427854492353948,-47.57585327699232,rio claro,SP
13502,-22.431008999999946,-47.584510999999964,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432008278490283,-47.57409187980947,rio claro,SP
13502,-22.432326516244398,-47.58732681960864,rio claro,SP
13502,-22.4359661740147,-47.584019431848425,rio claro,SP
13502,-22.436234045530522,-47.577546079231404,rio claro,SP
13502,-22.499155962022893,-47.58180127213738,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.402153225921868,-47.582771728663175,rio claro,SP
13503,-22.403797035203777,-47.58559230715688,rio claro,SP
13503,-22.404676404430322,-47.57661342231008,rio claro,SP
13503,-22.42200423925207,-47.5733741806798,rio claro,SP
13504,-22.389148897022384,-47.58199820884076,rio claro,SP
13504,-22.39137448459233,-47.575884631542586,rio claro,SP
13504,-22.39137448459233,-47.575884631542586,rio claro,SP
13504,-22.392151267029416,-47.58392311877523,rio claro,SP
13504,-22.39244411212422,-47.574603221189996,rio claro,SP
13504,-22.394615826245097,-47.5816215380287,rio claro,SP
13504,-22.396277681660745,-47.56972040940028,rio claro,SP
13504,-22.396277681660745,-47.56972040940028,rio claro,SP
13506,-22.370402412160747,-47.5438888083507,rio claro,SP
13506,-22.370567742557288,-47.53683000000001,rio claro,SP
13506,-22.370567742557288,-47.53683000000001,rio claro,SP
13506,-22.370567742557288,-47.53683000000001,rio claro,SP
13506,-22.370567742557288,-47.53683000000001,rio claro,SP
13506,-22.37495639993657,-47.538831394396645,rio claro,SP
13506,-22.37495639993657,-47.538831394396645,rio claro,SP
13506,-22.37763187048913,-47.55433204167019,rio claro,SP
13506,-22.38165994255292,-47.553213705638115,rio claro,SP
13506,-22.382660136562922,-47.542856311414354,rio claro,SP
13506,-22.388950413555236,-47.544109717035056,rio claro,SP
13506,-22.39465564946043,-47.55305363587041,rio claro,SP
13506,-22.395338412718512,-47.55425240743838,rio claro,SP
13506,-22.395553323619367,-47.55292034580771,rio claro,SP
13506,-22.405989629417817,-47.55122022990416,rio claro,SP
13506,-22.421378556206342,-47.55066037428579,rio claro,SP
13520,-22.546931144582004,-47.91497580430242,sao pedro,SP
13520,-22.553747055378075,-47.92577430938892,são pedro,SP
13520,-22.55603699726656,-47.90749809271645,são pedro,SP
13520,-22.556406232300198,-47.907077752152624,são pedro,SP
13520,-22.557226692830714,-47.912173745608506,sao pedro,SP
13520,-22.559727597676847,-47.89493327051433,são pedro,SP
13560,-22.007124586733227,-47.889043150297155,sao carlos,SP
13560,-22.007941994171617,-47.89193286412956,sao carlos,SP
13560,-22.007941994171617,-47.89193286412956,sao carlos,SP
13560,-22.00906858673322,-47.89088287134292,sao carlos,SP
13560,-22.00906858673322,-47.89088287134292,sao carlos,SP
13560,-22.00906858673322,-47.89088287134292,sao carlos,SP
13560,-22.00906858673322,-47.89088287134292,sao carlos,SP
13560,-22.00976837607479,-47.88553033749784,sao carlos,SP
13560,-22.010590529286137,-47.893590477783,sao carlos,SP
13560,-22.010590529286137,-47.893590477783,sao carlos,SP
13560,-22.01093007799065,-47.890864331380975,sao carlos,SP
13560,-22.01093007799065,-47.890864331380975,são carlos,SP
13560,-22.01226748514058,-47.88821397737897,sao carlos,SP
13560,-22.01510053621103,-47.89261286081134,sao carlos,SP
13560,-22.015151496537552,-47.89241974854289,sao carlos,SP
13560,-22.015592413266774,-47.89174085691621,sao carlos,SP
13560,-22.015592413266774,-47.89174085691621,sao carlos,SP
13560,-22.016708360811347,-47.88780361754855,sao carlos,SP
13560,-22.01813941326678,-47.888691889664784,são carlos,SP
13560,-22.01949836081135,-47.892720624761935,sao carlos,SP
13560,-22.020839077990644,-47.89263239687816,sao carlos,SP
13560,-22.026777673269958,-47.88369922361215,são carlos,SP
13561,-22.017032806201748,-47.9107540837901,sao carlos,SP
13561,-22.01711137079467,-47.91782988579832,sao carlos,SP
13561,-22.019026284432893,-47.91976488626153,sao carlos,SP
13561,-22.019026284432893,-47.91976488626153,sao carlos,SP
13561,-22.019026284432893,-47.91976488626153,sao carlos,SP
13561,-22.019026284432893,-47.91976488626153,sao carlos,SP
13561,-22.021594982892744,-47.91091899707925,são carlos,SP
13562,-22.000428386635033,-47.91165282667778,sao carlos,SP
13562,-22.005724814932442,-47.91192424189286,são carlos,SP
13562,-22.00724672078598,-47.916977950603,sao carlos,SP
13563,-21.97059867610375,-47.93171280150229,sao carlos,SP
13563,-21.978032715877028,-47.93435852769426,sao carlos,SP
13563,-21.986893368333895,-47.925687258760675,sao carlos,SP
13563,-21.986893368333895,-47.925687258760675,sao carlos,SP
13563,-21.986893368333895,-47.925687258760675,sao carlos,SP
13563,-21.990311695539216,-47.921305205810995,sao carlos,SP
13563,-21.993156870102183,-47.918946027208655,sao carlos,SP
13563,-21.993156870102183,-47.918946027208655,sao carlos,SP
13563,-21.993156870102183,-47.918946027208655,sao carlos,SP
13563,-21.99563550519585,-47.912035228013295,sao carlos,SP
13563,-21.996930007213358,-47.913821124213655,sao carlos,SP
13564,-21.990111777248377,-47.89747724285409,sao carlos,SP
13564,-21.993538305585954,-47.90454629462168,são carlos,SP
13564,-21.99645431322665,-47.901992657999486,sao carlos,SP
13564,-21.99645431322665,-47.901992657999486,são carlos,SP
13564,-21.99705181626178,-47.90544842659697,sao carlos,SP
13564,-21.997087668619006,-47.901519241733574,sao carlos,SP
13564,-21.997087668619006,-47.901519241733574,são carlos,SP
13564,-21.997087668619006,-47.901519241733574,são carlos,SP
13564,-21.998509927667445,-47.89889110099043,sao carlos,SP
13564,-22.001456913122553,-47.9047071154711,sao carlos,SP
13565,-21.970374767479683,-47.89477371343854,sao carlos,SP
13565,-21.981610100467446,-47.89966840576496,sao carlos,SP
13565,-21.984203661665447,-47.899085103237404,sao carlos,SP
13566,-22.000554387183286,-47.88585695697964,sao carlos,SP
13566,-22.003588445467106,-47.8819140925616,sao carlos,SP
13568,-21.993855171244736,-47.8598189819666,sao carlos,SP
13568,-21.995280209273453,-47.85716704786778,sao carlos,SP
13568,-21.995522150989633,-47.857297547867795,sao carlos,SP
13568,-21.998782452289227,-47.86224707870022,sao carlos,SP
13568,-22.005188025535215,-47.85808014308379,sao carlos,SP
13569,-22.01440335498297,-47.87510117583237,são carlos,SP
13569,-22.023064760747932,-47.876205206215026,sao carlos,SP
13569,-22.023064760747932,-47.876205206215026,sao carlos,SP
13569,-22.023064760747932,-47.876205206215026,sao carlos,SP
13569,-22.024478179294817,-47.87607042576027,sao carlos,SP
13573,-22.057756183139155,-47.8955010868648,sao carlos,SP
13573,-22.057992,-47.91628125000001,sao carlos,SP
13573,-22.060511079124574,-47.90147781833033,sao carlos,SP
13573,-22.06248736940969,-47.895002382451445,sao carlos,SP
13573,-22.101494999999943,-47.92654628299994,sao carlos,SP
13575,-22.02480689370417,-47.9098955276127,sao carlos,SP
13575,-22.02771005912053,-47.90686383112118,sao carlos,SP
13575,-22.02771005912053,-47.90686383112118,sao carlos,SP
13575,-22.031801790178285,-47.912118438109495,sao carlos,SP
13575,-22.031801790178285,-47.912118438109495,sao carlos,SP
13575,-22.0325552761556,-47.90702694295694,sao carlos,SP
13575,-22.036948156202538,-47.90903924771799,são carlos,SP
13600,-22.352640558220923,-47.39325373743846,araras,SP
13600,-22.352640558220923,-47.39325373743846,araras,SP
13600,-22.352640558220923,-47.39325373743846,araras,SP
13600,-22.35409742714523,-47.387202344018704,araras,SP
13600,-22.354178605603344,-47.38524196280801,araras,SP
13600,-22.35701887538231,-47.387670433521876,araras,SP
13600,-22.357865844785216,-47.38494245996246,araras,SP
13600,-22.358188770290038,-47.3913992685662,araras,SP
13600,-22.358188770290038,-47.3913992685662,araras,SP
13600,-22.358253352761267,-47.380530510127535,araras,SP
13600,-22.35891429225576,-47.37972309201335,araras,SP
13600,-22.35891429225576,-47.37972309201335,araras,SP
13600,-22.35891429225576,-47.37972309201335,araras,SP
13601,-22.360962533660043,-47.39279753366006,araras,SP
13601,-22.362492195394985,-47.393323019706855,araras,SP
13601,-22.374853910352584,-47.38855535123205,araras,SP
13601,-22.37569000056196,-47.39242739382387,araras,SP
13601,-22.377180017485145,-47.38857735858966,araras,SP
13603,-22.34421022311127,-47.40195923803249,araras,SP
13603,-22.34421022311127,-47.40195923803249,araras,SP
13603,-22.34421022311127,-47.40195923803249,araras,SP
13603,-22.353730914295646,-47.39772354682216,araras,SP
13603,-22.354336687577057,-47.399340843421854,araras,SP
13603,-22.354336687577057,-47.399340843421854,araras,SP
13611,-22.193626406238018,-47.37659636839341,leme,SP
13611,-22.193626406238018,-47.37659636839341,leme,SP
13611,-22.193626406238018,-47.37659636839341,leme,SP
13616,-22.17211598616592,-47.37447816723667,leme,SP
13616,-22.17388814397364,-47.366722046261266,leme,SP
13630,-21.98509258871348,-47.42916887097079,pirassununga,SP
13630,-21.98851247596169,-47.42604357031297,pirassununga,SP
13650,-21.81702801458608,-47.24266525128645,santa cruz das palmeiras,SP
13650,-21.81702801458608,-47.24266525128645,santa cruz das palmeiras,SP
13650,-21.82571415353843,-47.25806558710476,santa cruz das palmeiras,SP
13650,-21.825995175963413,-47.23953461193369,santa cruz das palmeiras,SP
13650,-21.83014059010456,-47.23906361242796,santa cruz das palmeiras,SP
13650,-21.831637164559307,-47.24787880114388,santa cruz das palmeiras,SP
13650,-21.831637164559307,-47.24787880114388,santa cruz das palmeiras,SP
13650,-21.831637164559307,-47.24787880114388,santa cruz das palmeiras,SP
13650,-21.83249016049747,-47.25055228483283,santa cruz das palmeiras,SP
13660,-21.841013107965843,-47.467702336392954,porto ferreira,SP
13660,-21.854683530176963,-47.49003941164664,porto ferreira,SP
13660,-21.855986823758094,-47.47911437897997,porto ferreira,SP
13660,-21.856157737818023,-47.48157065862077,porto ferreira,SP
13660,-21.858024109469415,-47.45089890951482,porto ferreira,SP
13660,-21.858024109469415,-47.45089890951482,porto ferreira,SP
13660,-21.86411145068205,-47.47212530541203,porto ferreira,SP
13660,-21.86411145068205,-47.47212530541203,porto ferreira,SP
13660,-21.86450511666769,-47.48650713755707,porto ferreira,SP
13660,-21.864748498533555,-47.48556699350858,porto ferreira,SP
13660,-21.867993413254023,-47.47056460637692,porto ferreira,SP
13660,-21.86834836544844,-47.47342313307255,porto ferreira,SP
13660,-21.869730300039315,-47.48480017727935,porto ferreira,SP
13660,-21.874759386089536,-47.47150623034395,porto ferreira,SP
13670,-21.68827374123841,-47.473199497232386,santa rita do passa quatro,SP
13670,-21.69177606516385,-47.47882812541438,santa rita do passa quatro,SP
13670,-21.696281092014765,-47.48778057260396,santa rita do passa quatro,SP
13670,-21.696680466685873,-47.484975434868446,santa rita do passa quatro,SP
13670,-21.699337400923486,-47.47363303865214,santa rita do passa quatro,SP
13670,-21.706018886416924,-47.471647672534296,santa rita do passa quatro,SP
13670,-21.70889419666499,-47.47871438197122,santa rita do passa quatro,SP
13670,-21.72133303879519,-47.473259190404235,santa rita do passa quatro,SP
13710,-21.702442499999997,-47.28066525,tambau,SP
13710,-21.702442499999997,-47.28066525,tambau,SP
13710,-21.716635516158327,-47.2712652903609,tambau,SP
13710,-21.716907866050942,-47.27858489181326,tambau,SP
13720,-20.77011623856632,-49.399255414152414,sao jose do rio pardo,SP
13720,-21.580490094590086,-46.90519655436845,sao jose do rio pardo,SP
13720,-21.58500810322562,-46.907427556405565,sao jose do rio pardo,SP
13720,-21.58703484527008,-46.877722759218855,sao jose do rio pardo,SP
13720,-21.588051212380467,-46.884820977887664,sao jose do rio pardo,SP
13720,-21.594279729008292,-46.89994361136975,sao jose do rio pardo,SP
13720,-21.59564006589579,-46.899827217337034,sao jose do rio pardo,SP
13720,-21.596238013693593,-46.89149268511647,sao jose do rio pardo,SP
13720,-21.601091074631007,-46.888253283398825,sao jose do rio pardo,SP
13720,-21.601155543632196,-46.9005467039299,sao jose do rio pardo,SP
13720,-21.60285341679107,-46.900567268559165,sao jose do rio pardo,SP
13720,-21.60371960127418,-46.91089262112672,sao jose do rio pardo,SP
13720,-21.607599690645106,-46.89484600871267,são josé do rio pardo,SP
13720,-21.611107311646936,-46.9063463598797,sao jose do rio pardo,SP
13720,-21.614114723127642,-46.914677365203104,são josé do rio pardo,SP
13732,-21.458173973457413,-47.01329926880801,mococa,SP
13732,-21.461841354199038,-47.012308000310796,mococa,SP
13737,-21.440597773922857,-46.99297960970876,mococa,SP
13737,-21.441627607383328,-46.992422295652055,mococa,SP
13737,-21.44605403881179,-46.99062493693351,mococa,SP
13737,-21.472813497317794,-47.017025866236274,mococa,SP
13737,-21.49279038706022,-47.00919823034814,mococa,SP
13737,-21.494920836367513,-47.00859392015019,mococa,SP
13760,-21.471135372256384,-46.75246070666752,tapiratiba,SP
13760,-21.47319869109887,-46.74373313776116,tapiratiba,SP
13780,-21.658144708783126,-46.73811552395163,divinolandia,SP
13780,-21.658144708783126,-46.73811552395163,divinolândia,SP
13780,-21.659154774262145,-46.73912038483628,divinolandia,SP
13780,-21.662957606340463,-46.740154466097515,divinolandia,SP
13800,-22.42939956898996,-46.95689902977789,mogi-mirim,SP
13800,-22.433646970858092,-46.9556350618905,mogi mirim,SP
13800,-22.43418575734392,-46.961370027228014,mogi mirim,SP
13800,-22.439456298084142,-46.95745789148247,mogi mirim,SP
13801,-22.44121698155017,-46.95364032915094,mogi mirim,SP
13801,-22.441786239800336,-46.95492342783771,mogi mirim,SP
