seller_id,seller_zip_code_prefix,seller_city,seller_state
575df70bde3f9f2b30bf8d2e9910d725,15075,sao jose do rio preto,SP
5795aebfe331fbcd02a2c4b679fb7952,88132,palhoca,SC
57c764b4a836300be881e2ff86e449f9,14021,ribeirao preto,SP
57e632711dec9ec14ca7546769483e7e,88372,navegantes,SC
57fe6232e67823593374a2281d7a8af8,13360,capivari,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,RS
58f1a6197ed863543e0136bdedb3fce2,36407,conselheiro lafaiete,MG
594f9aaa48e5bf431f011ddc5669b0d5,32185,contagem,MG
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG
59cea8e446d3834393058e7e0666b6fb,87050,maringa,PR
59fb871bf6f4522a87ba567b42dafecf,03655,sao paulo,SP
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS
5a413ade68e8f8d93071a7f52a64cb9e,03679,sao paulo,SP
5a425cc503b39b262a847fd6212bf53b,86010,londrina,PR
5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
5a93f3ab0ef4c84ed5e1b5dbf23978bc,12250,monteiro lobato,SP
5b0cc932433fa5184b5b94bfe6bcc256,14940,ibitinga,SP
5b179e9e8cc7ab6fd113a46ca584da81,05424,sao paulo,SP
5b2e94f2c22b39ccc24d34ad0f669672,01214,sao paulo,SP
5b51032eddd242adc84c38acab88f23d,37564,borda da mata,MG
5b67882648febfb6e1225e6ad7164f6b,87502,umuarama,PR
5b8154610ebb21fb90eb587365e673df,12246,sao jose dos campos,SP
5b925e1d006e9476d738aa200751b73b,04567,sao paulo,SP
5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG
5bffbafbb22daf6d3bfc216a46db8708,26525,nilopolis,RJ
5c243662ce92d84573bfaff24c3e3700,03702,sao paulo,SP
5c6d4016c2a288f074fa0848a2b653d2,01209,sao paulo,SP
5c853bb56f70f4d14218944bae111d7a,06715,cotia,SP
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR
5cf13accae3222c70a9cac40818ae839,38700,patos de minas,MG
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP
5d378b73ab7dd6f0418d743e5dcb0bd1,01026,sao paulo,SP
5dceca129747e92ff8ef7a997dc4f8ca,13450,santa barbara d´oeste,SP
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP
5e49e3a44bdeb5aab2684258bbd4f525,88330,balenario camboriu,SC
5f1dc28029d2c244352a68107ec2b542,05126,sao paulo,SP
5f2684dab12e59f83bef73ae57724e45,05125,sao paulo,SP
5f3ae9136c875522250f8184f253413a,01550,sao paulo,SP
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP
6025c79c035c3d772133b8b8238463b2,83327,pinhais/pr,PR
6039e27294dc75811c0d8a39069f52c0,06162,osasco,SP
6061155addc1e54b4cfb51c1c2a32ad8,13043,campinas,SP
609e1a9a6c2539919b8205cf7c4e6ff0,88359,brusque,SC
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ
6235903333ba7de1928c869e268e5964,89650,treze tilias,SC
624f4ece8da4aafb77699233d480f8ef,05138,sao paulo,SP
6288c69c4ce638e59925e59193f98b16,09010,santo andre,SP
62c50c1af4dfdc4149d25c5222043d39,04782,sao paulo,SP
63272377184e969942f7fff221be858d,03340,sao paulo,SP
6338ea67c41078a46ad99cc009654956,95170,farroupilha,RS
634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ
63a79f5a7eb5cb48a7e5787b141c7993,38701,patos de minas,MG
63b464dbf392c7b80d12d932fa7cafed,02034,sao paulo,SP
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP
643214e62b870443ccbe55ab29a4dccf,02134,sao paulo,SP
6481e96574816ead57975da2c0f6d80d,18072,sorocaba,SP
64b87978a11c1ea7501a89eabe8c2c1a,19300,presidente bernardes,SP
651fe66032c9520ee5587f694908040d,94810,alvorada,RS
6560211a19b47992c3666cc44a7e94c0,05849,sao paulo,SP
6562efe88ce0826a4ca4f189f03b4b84,87005,maringa,PR
656591be56071d4c9ef4e5fee78a578a,09180,santo andre,SP
65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,GO
65febd49fd28ec955651299159b1f527,03275,sao paulo,SP
66922902710d126a0e7d26b0e3805106,31842,belo horizonte,MG
669ae81880e08f269a64487cfb287169,89160,rio do sul,SC
66dc1b1632bd6a3e508510c5b3492107,17210,jau,SP
66e0557ecc2b4dbea057e93f215f68d8,04771,sao paulo,SP
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS
670a9dda115b5a88b18cfadee8de2332,14096,ribeirao preto,SP
670c26e0f1bf8d0576271d5cfaec6d2b,87025,maringa,PR
674207551483fec113276b67b0d871ff,18040,sorocaba,SP
6750d71153f00fc58829af2a8ef1bcf1,28800,rio bonito,RJ
67883baaae6134ee81b271a542613728,01310,sao paulo,SP
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,PR
681fce914360217db47784ae28905a96,83709,araucaria,PR
6860153b69cc696d5dcfe1cdaaafcf62,13360,capivari,SP
688756f717c462a206ad854c5027a64a,07094,guarulhos,SP
6973a06f484aacf400ece213dbf3d946,12230,sao jose dos campos,SP
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP
6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP
6a8a889bde935bafa76d7848782dfaf9,02839,sao paulo,SP
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP
6aa3928696eab49a19a466e665a649fd,26285,nova iguacu,RJ
6b15924333bd1a741595fe981ea04822,09541,sao caetano do sul,SP
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,22775,rio de janeiro,RJ
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ
6b90f847357d8981edd79a1eb1bf0acb,07152,guarulhos,SP
6bbcb8924baf70b7fe2fe2097e8cd407,89031,blumenau,SC
6bd503a8230299c9316fb0f726933927,75650,morrinhos,GO
6bd69102ab48df500790a8cecfc285c2,04293,sao paulo,SP
6c12e40690c335dbc2f68a4134d30dc1,84178,castro,PR
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR
6c6e3d67f969468f3bfd33f827a31222,87035,maringa,PR
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP
6cd68b3ed6d59aaa9fece558ad360c0a,31255,belo horizonte,MG
6d1b9c9579132c87d2703ec38c30f2c5,82515,curitiba,PR
6d22a1fcebb6dd08c9cd90b92a93e8d0,89215,joinville,SC
6d66611d7c44cc30ce351abc49a68421,04378,sao paulo,SP
6d803cb79cc31c41c4c789a75933b3c7,14600,sao joaquim da barra,SP
6d988d6174a2c27441597174f8905515,87070,maringa,PR
6e0908ef4d4efadbc3cc2b74ea477cb0,20910,rio de janeiro,RJ
6e386f64c84e482f0b9abf960797ee1b,01539,sao paulo,SP
6e864f5c4669eff3d98140a07cc50202,05639,sao paulo,SP
6ec1a01e866584bb679eb9b098345919,11040,santos,SP
6edacfd9f9074789dad6d62ba7950b9c,07135,guarulhos,SP
6ee85be3693ed79a8e80718743d80655,03937,sao paulo,SP
6f892e20a171e98efe17fdb971ff319b,08270,sao paulo,SP
6fc26fe110feebd80a433e1f012a84f9,15601,fernandopolis,SP
6fd52c528dcb38be2eea044946b811f8,08180,sao paulo,SP
7008613ea464bad5cb9b83456e1e6a8f,89460,canoinhas,SC
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP
7040e82f899a04d1b434b795a43b4617,01026,sao paulo,SP
70849ca4f400aaabb62cb7462a6f1428,31210,belo horizonte,MG
709e16e2b25c7474d980076c6bfc4806,16200,birigui,SP
70a12e78e608ac31179aea7f8422044b,12327,jacarei,SP
70b52a4cfc823994561b00bad161b4ed,02727,sao paulo,SP
70c27847eca8195c983ed7e798c56743,20930,rio de janeiro,RJ
70ee69419916dc13e3aed619061f996c,08780,mogi das cruzes,SP
70eea00b476a314817cefde4aad4f89a,13250,itatiba,SP
71039d19d4303bf9054d69e9a9236699,03018,sao paulo,SP
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR
712e6ed8aa4aa1fa65dab41fed5737e4,89560,videira,SC
7142540dd4c91e2237acb7e911c4eba2,16301,penapolis,SP
71592660bbcb6a4664e97b6f8b68babc,15055,sao jose do rio preto,SP
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP
7178f9f4dd81dcef02f62acdf8151e01,89560,videira,SC
7202e2ba20579a9bd1acb29e61fe71f6,14401,franca,SP
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP
725c32fa80c2faacc4fc88450d27314e,03320,sao paulo,SP
7299e27ed73d2ad986de7f7c77d919fa,38440,araguari,MG
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
72bc2cce903c872fe376a8faaa81d237,04693,sao paulo,SP
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP
731ef20c231d9a7103a425e83fd91271,88501,lages - sc,SC
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG
73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR
74c7dec0a384d8a05950e629bd23bde9,13845,mogi guacu,SP
750303a20e9c56b2a6bc45cdce0b897d,74333,goiania,GO
751bdc4d83a466c7206cd42e8f426b03,09405,ribeirao pires,SP
7586919161935337bf6b6d7ff5779648,21921,rio de janeiro,RJ
75d34ebb1bd0bd7dde40dd507b8169c3,41820,salvador,BA
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO
7681ef142fd2c19048da7430856b5588,07074,guarulhos,SP
768a86e36ad6aae3d03ee3c6433d61df,01529,sao paulo,SP
768de2a4fc06aacecb9a586ccc30746a,70645,brasilia,DF
76d5af76d0271110f9af36c92573f765,03194,sao paulo,SP
76ea5315acb3f5f7ade3cd261faf922a,04213,sao paulo,SP
7722b1df1b0e383e000397b2c11e3e19,09715,sao bernardo do campo,SP
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR
77a515caa36327151d1cc6c32a9f00e1,09912,diadema,SP
77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF
77fccaae319668a8ab6cd0fd16aec48c,28035,campos dos goytacazes,RJ
784ba75dd9d20200c4caed3d7a77141a,01040,sao paulo,SP
78744a20ee2f80ba64f6804c25def2b8,50751,recife,PE
788e857f317e53de488d393e65a80f45,08280,sao paulo,SP
7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ
79565f7d5603b24ddf07ade262547f2f,14804,araraquara,SP
79a679c36c08d606b3fd47ead9de109b,02611,sao paulo,SP
79ebd9a61bac3eaf882805ed4ecfa12a,85802,cascavel,PR
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP
7a241947449cc45dbfda4f9d0798d9d0,37590,jacutinga,MG
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ
7a67c85e85bb2ce8582c35f2203ad736,03426,sao paulo,SP
7aa4334be125fcdd2ba64b3180029f14,18500,laranjal paulista,SP
7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP
7b07b3c7487f0ea825fc6df75abd658b,02016,sao paulo,SP
7b0df942f46435babab05d49b744b2c4,12924,braganca paulista,SP
7b98de631987e26dd6d803490c43a13c,87900,loanda,PR
7bac63f6603d382cc8d0832eb6c100a8,05713,sao paulo,SP
7bcd7c5f8631701474db233ccf1c094b,02047,sao paulo,SP
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP
7d76b645482be4a332374e8223836592,01511,sao paulo,SP
7dc8c42cc750eeafea6c85712ffee9bf,05424,sao paulo,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,04403,sao paulo,SP
7df1fc11cc5cbc518b39faa60cf5d67c,79112,campo grande,MS
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP
7e93a43ef30c4f03f38b393420bc753a,06429,barueri,SP
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG
7ecd59e5e20407131822c1a68ac59c1f,70719,brasilia,DF
7f152321c60a266edc53af1925ef96c1,88801,criciuma,SC
7f2617c58d5d06806987308b45654351,04571,sao paulo,SP
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP
7f7b8245c336066a1f9933c359f11d77,13800,mogi mirim,SP
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR
7ff588a03c2aeae4fbd23f9ae64b760d,07183,guarulhos,SP
800214c63934acd05d47e84214db8ba8,89251,jaragua do sul,SC
808d4348b916efa08e766ebad39f61eb,02336,sao paulo,SP
809413606dbfe5deefd2db646693ef67,04602,sao paulo,SP
80e6699fe29150b372a0c8a1ebf7dcc8,83323,pinhais,PR
813348c996469b40f2e028d5429d3495,13206,jundiai,SP
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
817245bcc3badd82bbd222e0366951a6,17056,bauru,SP
81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR
81f89e42267213cb94da7ddc301651da,19063,presidente prudente,SP
820cc752a266cdc6c1a1e61dd4583330,87050,maringa,PR
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
82cb9f452fe8334df74b22d37824b431,95013,caxias do sul,RS
82e0a475a88cc9595229d8029273f045,03417,sao paulo,SP
83353a83fd769dfafa4f21a72b15e3e5,05786,sao paulo,SP
834f3294fba9f932f56edc879193f925,14808,araraquara,SP
834f8533b2ecb6598dd004ff3de7203a,05181,sao paulo,SP
835f0f7810c76831d6c7d24c7a646d4d,08030,sao paulo,SP
83deb69e889cf80f82be1dc6d5f2d486,88056,florianopolis,SC
83e197e95a1bbabc8c75e883ed016c47,25900,mage,RJ
8444e55c1f13cd5c179851e5ca5ebd00,37584,congonhal,MG
8476243f92442881ddd5b578975cf115,93700,campo bom,RS
85044848b1b767db2a4a58526adef4b4,06018,osasco,SP
850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
8629c241b3622ac12cd4118afdc8d394,14090,ribeirao preto,SP
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS
87b740daf17b5d1be335a64164ec6842,08615,suzano,SP
87d3c3aeb3ead335511b3ce315eb341e,03059,sao paulo,SP
87e24fc7052259b1f7f607d61c10d8be,05734,sao paulo,SP
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP
89ad3263c0931c47f976d7c5778e60f6,05127,sao paulo,SP
89de2d6f23e9746ff309705b23581faa,86060,londrina,PR
89f69225956f951295ca4c7fb1266553,27700,vassouras,RJ
8a130737016f838139d31878787a39c9,03187,sao paulo,SP
8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,SP
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR
8a32e327fe2c1b3511609d81aaf9f042,02443,sao paulo,SP
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP
8b321bb669392f5163d04c59e235e066,01212,sao paulo,SP
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR
8b9d6eec4a7eb7d0f9d579ce0b38324d,26562,mesquita,RJ
8bb48dc19fccaa8613b6229bf7f452a2,19803,assis,SP
8bd0f31cf0a614c658f6763bd02dea69,01222,sao paulo,SP
8c16d1f32a54d92897cc437244442e1b,89023,blumenau,SC
8c3b533c63cca56240f94f1e3a6b18ef,31050,belo horizonte,MG
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC
8d79c8a04e42d722a75097ce5cbcf2ef,61658,caucaia,CE
8d956fec2e4337affcb520f56fd8cbfd,09780,sao bernardo do campo,SP
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP
8e6cc767478edae941d9bd9eb778d77a,38442,araguari,MG
8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ
8f2ce03f928b567e3d56181ae20ae952,05141,pirituba,SP
8f78f0903005064036736c7173a5c2ed,36325,tiradentes,MG
8fbe2ee446b97e128471be4ce983dc0d,18103,sorocaba,SP
8ff1a9df749e454105c55cda13e79143,17509,marilia,SP
900ba814c251a692506d7834c1218441,13328,salto,SP
903037660cf848a717166eb7a06d616e,05734,sao paulo,SP
90b36c5aeb728d5504a39f435bef0c5f,13835,conchal,SP
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP
916c9de0b5ad957346eeeb12f332687e,80240,curitiba,PR
918717417d88a9f9ae9735567e6c7682,05547,sao paulo,SP
91f0eec23d4a61d7d7caeefa3f0ad1ca,88704,tubarao,SC
91f5779a8731baca4809fdeade81803f,27321,barra mansa,RJ
91f848e9f4be368f4318775aac733370,03029,sao paulo,SP
9261d76c62caaf0b24677c2ceb7f8f20,88138,palhoca,SC
92eb0f42c21942b6552362b9b114707d,03504,sao paulo,SP
9315e491484b1b0081ca166fc164108d,86039,londrina,PR
93b9a99027bd8bd6af682aff18dd19bf,07600,mairipora,SP
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG
94144541854e298c2d976cb893b81343,94451,viamao,RS
941554c5757b73ba0e50aa7732310afc,04142,sao paulo,SP
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
951e8cef368f09bb3f3d03c00ca4702c,14940,ibitinga,SP
955fee9216a65b617aa5c0531780ce60,04782,sao paulo,SP
9596c870880d900012f2e8e6e30d06d7,37074,varginha,MG
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ
95ec4458365c4d11f452ccf538377619,13481,limeira,SP
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG
960945e1a9535cbc0cd6ddd35fbe7ae8,08290,sao paulo,SP
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR
9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
96493fab2fbb13a14d0c0e8772eef5c3,05537,sao paulo,SP
966cb4760537b1404caedd472cc610a5,09920,diadema,SP
9674754b5a0cb32b638cec001178f799,04438,sao paulo,SP
96804ea39d96eb908e7c3afdb671bb9e,38950,ibia,MG
968268a686aa05d1f529fb07dff08130,01530,sao paulo,SP
968ee78631915a63fef426d6733d7422,99700,erechim,RS
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC
974cf2cb8f4b7add98709c30df02fe10,14802,araraquara,SP
9853a239ab7b7ebbdc3a21248d5b8e1f,83602,campo largo,PR
98dac6635aee4995d501a3972e047414,02030,sao paulo,SP
99002261c568a84cce14d43fcffb43ea,78095,cuiaba,MT
9906e7aa42a3c067b7c9a564d01c4320,87065,maringa,PR
994f04b3718c2bab35c2adfa8afecd2a,13912,jaguariuna,SP
99a54764c341d5dc80b4a8fac4eba3fb,03273,sao paulo,SP
99cd94252748d2bdde08e17858233602,12401,sao paulo,SP
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP
9a84ba99f5367fdbd4598363496f1ea2,72801,luziania,GO
9add47bf45ce8e8c7db6b9cf670b1e09,83830,fazenda rio grande,PR
9b00ed88b7fdb95d6ff76e27c1b52d16,08215,sao paulo,SP
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP
9bc484c87d79cd4874e05ca182658045,02422,sao paulo,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC
9c068d10aca38e85c50202e17b4a7e88,79400,coxim,MS
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP
9c690ceacd5c66731bf443ea810195cb,37650,camanducaia,MG
9c7fd21e0aa159b20da593371f08ff7c,06180,osasco,SP
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP
9d5a9018aee56acb367ba9c3f05d1d6a,74930,aparecida de goiania,GO
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR
9dc79dd988ac42f4d56c340d7048420a,03569,sao paulo,SP
9dd459b29a14bf89d47183cf2cd0e4c7,04716,sao paulo,SP
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR
9dda5bbacd45e18d6485fee649205d09,37540,santa rita do sapucai,MG
9de4643a8dbde634fe55621059d92273,89225,joinville,SC
9e6229250fedbe05838fef417b74e7fb,16800,mirandopolis,SP
9e7c5f4d7770eab65738cca38f9efccf,02562,sao paulo,SP
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP
9f505651f4a6abe901a56cdc21508025,04102,sao paulo,SP
a0415d9b25ede3c4b1e477e9916ffc03,26255,nova iguacu,RJ
a066df7361163e7ddc5d7452dd17448b,14401,franca,SP
a080fc8a850289b27500f6b49cca2553,03382,sao paulo,SP
a09a13f18ed27932d08438aa6f12756e,93800,sapiranga,RS
a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ
a1474fd46fd3430168f7ec202da39408,83321,pinhais,SP
a1544b9ea0b2390e020537d4daa89049,13211,jundiai,SP
a154d7316f158bb42e6fa18bbe3afd3a,03804,sao paulo,SP
a17f621c590ea0fab3d5d883e1630ec6,18055,sorocaba,SP
a20d8058c866dbaeca014d2cd20ac62e,12209,sao jose dos campos,SP
a218df5c097b0ca409cfaac1488cc7f6,14806,araraquara,SP
a2b5b6105ea5942300631d2e76f4ffe0,06283,osasco,SP
a2deecd5398f5df4987110c80a1972a3,05043,sao paulo,SP
a2e874074c877c5a05abae80ad6e488f,15070,sao jose do rio preto,SP
a35124e2d763d7ca3fbe3b97d143200f,04041,sao paulo,SP
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP
a36ac007a4d18f865c8d32c3b2402c2d,06455,barueri,SP
a36b125ac6d5fdbc7f50de85c9157bdc,14020,ribeirao preto,SP
a37c340b91cb0169e8b029db6440fba2,04424,sao paulo,SP
a3a38f4affed601eb87a97788c949667,89204,joinville,SC
a3dd39f583bc80bd8c5901c95878921e,41342,salvador,BA
a3e9a2c700480d9bb01fba070ba80a0e,14940,ibitinga,SP
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR
a416b6a846a11724393025641d4edd5e,03702,sao paulo,SP
a420f60ff1aa9acc80d0e42959f2b313,05138,sao paulo,SP
a425f92c199eb576938df686728acd20,81050,curitiba,PR
a44fb5a447105f8469bdf16bf9159f25,91920,porto alegre,RS
a49928bcdf77c55c6d6e05e09a9b4ca5,03017,sao paulo,SP
a4b6b9b992b46e9ef863637af96e04bc,88090,florianopolis,SC
a513150f33f99a06569e9cd5c4bb889b,01545,sao paulo,SP
a5a1bfcf728ab0e19182959cf0771ee4,13960,socorro,SP
a5cba26a62b8b4d0145b68b841e62e7f,87303,campo mourao,PR
a673821011d0cec28146ea42f5ab767f,03809,sao paulo,SP
a6bd7d1ccdac48c6b33b28596b7eb122,58280,mamanguape,PB
a6fe7de3d16f6149ffe280349a8535a0,14401,franca,SP
a70e9066dbfd10b6b97a3f54a1356762,86975,mandaguari,PR
a7c88262832dfc683781d6a421edefae,08710,mogi das cruzes,SP
a7f13822ceb966b076af67121f87b063,08577,itaquaquecetuba,SP
a888faf2d1baececa6baf9c3d603ee1f,87502,umuarama,PR
aa17b35ce4de7b565be3249ba838944f,13214,jundiai,SP
aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
aac51c486b672a9850d59f3e84b1cf88,02752,sao paulo,SP
aae3bfea055532c57fb453ed3ec80b30,09271,santo andre,SP
aae5e7b457a3c72ee230a47d98fceda5,83040,sao jose dos pinhas,PR
aaed1309374718fdd995ee4c58c9dfcd,89120,timbo,SC
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC
aba1721a889e04decc910aa13b768ef4,05729,sao paulo,SP
abc015ebac1d283a323ca9db35ede4b9,14055,ribeirao preto,SP
abcd2cb37d46c2c8fb1bf071c859fc5b,78020,cuiaba,MT
abe42c5d03695b4257b5c6cbf4e6784e,21235,rio de janeiro,RJ
ac137bac82ffa8548e62bd9d01d2a14f,03631,sao paulo,SP
ac3508719a1d8f5b7614b798f70af136,92030,canoas,RS
acadd4d36859671cb635527c6c977533,14270,santa rosa de viterbo,SP
acce39e832338debb07b02385cde5967,32110,contagem,MG
aced59e9b31ef866a94f9e7f29d8d418,03306,sao paulo,SP
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS
ad273c9eb54ecb4532de4bf75bae9e4e,80420,curitiba,PR
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG
ad781527c93d00d89a11eecd9dcad7c1,15015,sao jose do rio preto,SP
adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR
adcf50477d6a1f5d91bb9d54c4903cb5,35530,claudio,MG
ae45df84722b1d15c5f32b23a095746c,03062,sao paulo,SP
af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP
af4a0e4cfe1d9c26b6712b1be25a72e5,35670,mateus leme,MG
af7cdac9d9897cddead9c6b08976c642,18500,laranjal paulista,SP
afac9f6b0c4e5f0a7ee87e922cd0f873,17047,bauru,SP
b080809eaacb49e5ca07290981472431,30431,belo horizonte,MG
b0f2a6122a90a93eb03e68653dd960e3,80710,curitiba,PR
b1204cfda1d4948679db3cfc0d3cb95c,07170,guarulhos,SP
b127efdabeffb5d559349c7b172eb75d,04308,sao paulo,SP
b14db04aa7881970e83ffa9426897925,18048,sorocaba,SP
b16d3dadc47d4eb18be3d88bad0775ce,93608,estancia velha,RS
b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
b18dc380845b24038cfc48006478f099,09951,diadema,SP
b19f3ca2ea475913750f25a5c37c8d8f,35501,divinopolis,MG
b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
b1aaae6b66ad3c40f54b389d7ea4bee0,04714,sao paulo,SP
