order_id,payment_sequential,payment_type,payment_installments,payment_value
3f6da1442aba80bcf61179602dfab9ca,1,credit_card,3,97.12
3f74987a2030cff1cd1829b3c4b8149a,1,credit_card,15,553.00
3f75bd7be63d165465c46b981942582a,1,boleto,1,234.08
3f7aea4e3cecef996bd62713fbf8712b,1,credit_card,1,25.00
3f7fd60d67674509240c45196f94cf0f,1,credit_card,1,17.59
3f80947ce4ab2d28cede3db5c92e44d7,1,credit_card,2,119.12
3f925ae7ffff56f13e03e8bd5711ca70,1,credit_card,3,255.26
3f927a0036358d9522078e7e3007cfe4,1,credit_card,1,76.15
3f9e8fecf02f21c1a57dc20c0e7f95ab,1,credit_card,4,72.90
3faacd4730227be7088bc1bfe4878627,1,boleto,1,112.92
3fb4d82a992d06f85994158787a76ff0,1,boleto,1,40.69
3fcc23281e8679bfb293a37d2fd3eeb8,1,boleto,1,39.00
3fcf477d8f1cc1e4b5cf7594e9a7090e,1,credit_card,1,119.25
3fd458f81a4ab505469540d26bcdb598,1,credit_card,1,120.31
3fdebcfe1a2cdcd4ee2770a2e28b2af4,1,credit_card,1,103.08
3fe3d1ba41519dd81c6d6ebde0c8801b,1,credit_card,3,35.00
3ff7c1060eb0e7df8516ff9025461875,1,credit_card,10,108.10
401fb6dadb664eaebc2a116c4672147f,1,boleto,1,52.59
402094e1d8f8b5f681f962bc2554345a,1,credit_card,4,152.72
402aa244b88b67e5cc97b78f03488534,1,credit_card,8,104.84
4030d047c111d2d8a990c6ccfd9e4081,1,boleto,1,115.20
403ee67b92b2fc4c2c2ece77d61b168c,1,credit_card,1,25.13
40480952d51c22285abc3b9a16595822,1,credit_card,3,188.39
404e2c2a9c8b32e2c57597440e356f2f,1,credit_card,5,227.76
40516474d4dead1446fa9e9ae60d233a,1,boleto,1,92.78
4055525efb230dfd940236b7888f2012,1,credit_card,1,28.88
407650da5ce96e8de0290f05086d3b49,1,credit_card,1,47.39
407fe646704ea7828e324c8ef7e7e616,1,boleto,1,445.19
408b675f9e40be5250625c8c70472409,1,boleto,1,158.98
408e91bfedadd9e3a02ea46af7e6cb4e,1,boleto,1,20.75
40a1c5c49a15e72aac742ee4ff8308b5,1,credit_card,2,188.42
40a59440b8edfb3c3b493a7df101a0ac,1,boleto,1,17.77
40bb654f08a089c46353cea13d590ac9,1,credit_card,1,39.42
40bdd1ba5a9602677ba0603dfb0a659a,1,boleto,1,133.97
40e0f6a96881e259b2be8697beab436c,1,credit_card,1,77.77
40ea2ea8a722cafe20d875802ea20dd7,1,credit_card,2,81.16
40ea731f6fa10cf721b503b64f3b178e,1,credit_card,2,21.91
40ea731f6fa10cf721b503b64f3b178e,2,voucher,1,18.84
40ec2cf5cb1eb0bf1ea2b117552fecb5,1,credit_card,2,90.28
40fdebf7099c66b23f5856729f82a68a,1,boleto,1,141.92
41490608ca43942cf4ac60d48275a230,1,credit_card,2,160.51
414fe5cf5ccc8afed3c265aede6cc37d,1,credit_card,4,65.99
4155cce59e4c6284e17f9143818b2906,1,credit_card,1,124.83
418aaa61ff9515614340e03422fed9c9,1,credit_card,1,85.60
418e52c121e971463d3804676a3042a2,1,credit_card,6,60.70
4198d0f2bb36652e0d18c1f7bbf3b6af,1,credit_card,1,151.82
41ad2ae32ee66c07ef3b0301ba02ad27,1,credit_card,4,141.23
41db0ab7c0c615a697ca63860cd13a33,1,credit_card,1,130.57
41f1c1e22e7befb68bd39a783477ffb2,1,credit_card,1,2.68
41f1c1e22e7befb68bd39a783477ffb2,2,voucher,1,50.00
42061993a7f760c55ad0f98cb2b7bfea,1,credit_card,1,36.98
4207ad8e0e4e4070f271c930d25f72d7,1,credit_card,4,155.14
4208d8402138f772f9c189a1859e1f55,1,credit_card,7,73.34
4212c4acae39b267aabc4696d873cbcf,1,credit_card,1,17.61
4212c4acae39b267aabc4696d873cbcf,2,voucher,1,12.87
4212c4acae39b267aabc4696d873cbcf,3,voucher,1,5.62
421e787a5dec780e5db14facee9bdab5,1,credit_card,1,71.64
4224f44695338cfa528e9a57d8cbd1e5,1,voucher,1,48.60
4225edaa7ed111e8f866bb6e60e2152b,1,boleto,1,52.71
4240d84451ff02c5a7f3f34926699cd9,1,boleto,1,567.95
4266cc59dbee85121deb59ebfcf36eae,1,credit_card,3,133.08
4293c08add04a8db68205c16fcb0554f,1,credit_card,10,353.17
42a06602c542e66dd5a4377a0270320a,1,credit_card,3,97.20
42a1ac4cb7d28070b0c76e92bac2e087,1,credit_card,5,153.84
42ba06ad0483c398c580ede8b5bf35a1,1,boleto,1,368.52
42c37b18445759836227d8f05e252d10,1,credit_card,1,34.00
42ffa304e7e734f00e981f377dd18640,1,credit_card,2,90.86
43150008aa4569cfef4be756bd7dbdd3,1,credit_card,1,122.22
4320677b3638816c46bb7ecdf9533fd0,1,credit_card,5,226.57
434455c454a49013064dfa54585892fc,1,credit_card,3,235.61
43581787775b8fbac5c4d6dfb76ee984,1,boleto,1,350.09
436a28a029a7c89474beca1de4f02a29,1,boleto,1,116.90
436a9aef30267664e39faf27982b0921,1,credit_card,1,154.04
436a9aef30267664e39faf27982b0921,2,voucher,1,85.72
4381fa4ba1b423dcee980233d6b29d76,1,credit_card,5,114.77
4399f0c95ac804e27baf82ea7799b102,1,credit_card,3,85.34
439f6d37b8ba10b7ba975f29ed951beb,1,credit_card,6,447.62
43a95930524a9c5388fa5e417dc23241,1,credit_card,5,711.07
43cdace79982e3365d435048c203cde9,1,credit_card,1,65.04
43ceb3a1cbff88e05eab7e0bea014063,1,boleto,1,61.08
43d0e984f7e7256bce2b8f15fdfef0dc,1,credit_card,6,117.46
43d1fe9178de269c073056a519bac11f,1,credit_card,3,1010.80
43df7d0ebdaa1d4df7b8f25e2fc50fd8,1,credit_card,5,228.59
43e6d698fe37c6ba287d6b20d552a8aa,1,credit_card,3,67.02
43e9d6cfdcf9eaad45b8fb0a3ebcd521,1,credit_card,1,97.39
43eb55273f90173602132799e81d95e2,1,credit_card,6,141.28
43f637f4ddf1f51c9a9ab9a34856d259,1,credit_card,1,38.28
43f8e020752c67130ddf027e0297291a,1,credit_card,10,102.69
442a9587ce4b40a5d801427b6c0a5383,1,credit_card,1,79.76
442c20f1686da98436dda5a6c7c52e16,1,credit_card,8,168.36
4431ef82561b8626af05cf6e4c30f8a6,1,credit_card,10,127.31
444526825b5ea49c9405bd0d08fb8548,1,credit_card,6,139.99
4460d444aff619a6e34f6080d64a3e73,1,credit_card,1,72.36
44676f5946200b6318a3a13b081396bc,1,boleto,1,96.02
4474caba80193ac70c8175e131162240,1,credit_card,4,143.02
448e3433c1fdb3dc2678294be291a7ec,1,credit_card,3,95.74
4493ce8729200aed0eca9d3ae8bcc57c,1,credit_card,10,192.77
4493e45e7ca1084efcd38ddebf174dda,1,boleto,1,254.75
449a5c83325ac51d98c821405c503183,1,credit_card,10,169.49
449fd66fb16ef36b8f48f9f1f6dfdd3d,1,boleto,1,204.22
44a7a7517b62c54dff21797684d6425d,1,credit_card,5,51.48
44a7a7517b62c54dff21797684d6425d,2,voucher,1,12.66
44b24f94400635cc1f692121bc4ef110,1,credit_card,3,62.01
44c29a73f92d2ec846b75feec8e70e81,1,credit_card,1,40.72
44ce6def1c74186615c88a02d09abcb2,1,credit_card,6,109.16
44cf3a952d8e1d64780add94ffd74dfe,1,credit_card,6,136.30
44e39cef43dc4c715a13ab687ba2c081,1,credit_card,3,39.10
44ed504dda677f0c2509cf533ceffba9,1,credit_card,1,65.09
44ee389142c744e5c8e7b6c8343dbdc7,1,credit_card,1,146.26
4505b87dc4843da73734e3e1a6537999,1,credit_card,1,90.28
452df40bad490f0cf38ce75e50211a1b,1,credit_card,1,56.84
453b1d86b22e9fdb0d1da9c446dd2828,1,credit_card,1,72.43
45445c1dfdf9122c4399129db31fba89,1,credit_card,4,501.36
455bef37f8ae2d5a8d99c72a6ffdbb6e,1,credit_card,1,91.28
455f52f12a5c5e4dbb291823daafc2ab,1,credit_card,6,64.33
456115679f3b40b36e79c9d0713bcc9e,1,credit_card,1,102.48
457ade8093de88b42998c569334a7864,1,credit_card,10,2616.00
45973912e490866800c0aea8f63099c8,1,credit_card,10,401.30
45a0a5dc315fa233270e5c4778e54e87,1,credit_card,2,214.52
45af143724bdd26ce96b34fbb2d98f0c,1,debit_card,1,38.27
45b8bb0bfeacbf5aebe4c3f5cbcd2b06,1,credit_card,1,73.58
45d40c41efa3e7f0603b753465305bab,1,credit_card,2,127.16
45d529cd3cced900c59bb90bd0a19ea1,1,credit_card,3,213.77
45d9d23c62d17d0c6aadb813d38831b3,1,credit_card,1,27.15
45e646cf27d13009d98af6e85560a499,1,credit_card,3,266.86
45e64bfe511bd5e24d56e200e29631b7,1,boleto,1,309.30
460673777918e7a42a262293341ae7d5,1,credit_card,5,59.85
46081612169925ef8882b3bbf1c5011d,1,credit_card,2,146.93
4615129c8ec596bf8b287b95934c7b78,1,boleto,1,32.37
462972b78b68d10c722c8ba3f5ba4cfd,1,credit_card,4,78.65
462ec2e1d2a6a3ae425fdb77837d326d,1,credit_card,1,69.22
4638df545f7ab35cb2e4ed4bcb490e17,1,credit_card,3,902.35
463cefaa4147d39621500e986396b5cf,1,credit_card,4,196.72
463f34a9bee899d2d1f5f08af0c86d06,1,credit_card,3,251.07
4645204bfe0435a74ce5ada0eb4458ae,1,voucher,1,27.60
46502a9584712989d3872f32e0e2176c,1,voucher,1,17.90
46502a9584712989d3872f32e0e2176c,2,voucher,1,17.19
4660bb9edc05ee0d35c8aeaa896f3300,1,credit_card,5,180.71
4688d8a3d2db532497201af1f0f69376,1,credit_card,10,433.07
46ab3e1c2c3eed0ed5bd72930759d25e,1,credit_card,3,31.75
46bdbe48b6f5daa3dcc38e41599d0403,1,credit_card,1,64.00
46c123d65d1a90feca91b6c4cf104633,1,credit_card,1,87.62
46cfd37753bbd00f768165cf4cb7ace1,1,credit_card,8,387.99
46d0f76081021815e170035bdef4c828,1,credit_card,1,57.10
46f25e7d703d3c2141818cd05b8819d8,1,credit_card,4,147.04
46f8ad0d98c5c3731e1e7988e45f4a4c,1,boleto,1,65.79
4719ca093902a5a5aa18812a9750247e,1,credit_card,3,30.24
471a6da1b73e8e40114d97f64ad384b7,1,credit_card,1,20.29
4728d981da8b9d9e9fb4c7c069e46509,1,credit_card,1,28.69
4735d69a263ba04fa00533b8f3d317b1,1,credit_card,1,115.48
474a5a5d176b5d84afe62cdfa7d69dd9,1,credit_card,10,1035.03
475daaf912c5d6077ae695875f9e02dd,1,boleto,1,48.69
47718199d2ca56a38ae8cfccc158c692,1,credit_card,1,33.75
47999a7490ff2905f7ca3da2edcc9c52,1,credit_card,4,133.75
479b6ef981f240df12226a5ba0abffef,1,credit_card,3,140.45
47bc2fbe3e9b64a723dd530a4f1612b8,1,credit_card,7,74.35
47c1158d35b8d9f0453d5f2ddbbcb3b0,1,boleto,1,73.50
47cb6230e12948960e82a4924f9ca0b1,1,credit_card,1,58.34
47e488415ce9fda6fee06ab849f35ec0,1,credit_card,2,31.00
47e8ba7c05a52927e500dfc927b74031,1,boleto,1,20.55
47ee6fec7ba2a39c23a7c84127e1fac9,1,debit_card,1,64.00
47f545499e9ca5a70d3ec65e4e70adfd,1,boleto,1,93.82
47ff8d381edb0deb837f57d7805f0a56,1,debit_card,1,96.80
481010fdaf8e172cda436faedf27159d,1,credit_card,2,41.53
481075dd01a45aee93425cfdf090a8ca,1,boleto,1,167.83
4817db123f2751c4c12805d5715a51c5,1,boleto,1,56.77
48182f93c2c0bc28cb145431fa5bcc16,1,credit_card,8,82.25
48275cf565f4ea4f291da07bbbc7d330,1,boleto,1,101.28
484ab8a13180429b94330c723289a4f2,1,credit_card,1,61.27
484f11db440188250fec53abd4283294,1,credit_card,1,63.41
4850125b26ca8977d47c83f60df48401,1,credit_card,2,199.80
487102a0e698d9e4d4c20a484739489b,1,boleto,1,173.23
4888eb67727162d62e275521e8d6bf41,1,credit_card,6,84.45
488d5fc485f4624acb8132918763416c,1,credit_card,1,82.33
488e14d5f98e30e2e5aa3fa2e58d058e,1,credit_card,3,76.65
48b3645f62cbacd4396279c43e8fb4b2,1,credit_card,1,261.18
48ddd457f76f31a99e60ac8007bc8b28,1,boleto,1,56.69
48e57df5132333c7c43df89d2c531ff1,1,credit_card,2,41.69
48e7f3b7aa6ee2bbdd92ab84674fe4e4,1,credit_card,3,52.85
48f8621793a7f3a199cad88137acbb86,1,credit_card,8,319.67
48fbeebc9d59b8f5b8c06d87af9626f2,1,credit_card,2,52.58
490f9c9fc86a9e753c5729f7119e84d7,1,boleto,1,43.18
4912377c02eb84d181d53e98e010124e,1,credit_card,1,285.68
491a1961ff53513a57fa193570a11311,1,credit_card,2,40.28
491a1961ff53513a57fa193570a11311,2,voucher,1,50.00
4921567919029aa0950f3ebec0f91169,1,credit_card,2,119.97
4930f37130adb20a3c7d0b02b07050ca,1,credit_card,6,60.59
4932255e68f63e3a5f809bd4b96fc9a1,1,credit_card,1,91.82
493d1ad7e1ae4e8a6733d84bc34c6b0c,1,debit_card,1,112.02
4943203d80c901c56abaabd36a61e76e,1,credit_card,3,55.00
4948f06b894477c108c871a15fd4f1d6,1,credit_card,2,72.56
494c2e94dcd29167f5fe359a45aa879d,1,credit_card,3,237.09
495df6b807cb718b99cf24a4609fd323,1,credit_card,2,78.83
49646cc607d966ad032b9657f07aacfd,1,boleto,1,115.32
4969de35fd774f0dc8cdb13b069135df,1,credit_card,6,381.69
49822ac9e14074c1575428d613ac3889,1,credit_card,1,153.02
498e4c5508b686018306d8d363bc9d18,1,boleto,1,182.85
49a4561c8844cc95f2af25a0fdf77156,1,credit_card,2,108.76
49aaf52025f80a8470247c3d1b9e3f1f,1,credit_card,1,62.91
49af403fd43b8ca8b5f7b74845bf1f66,1,credit_card,3,79.27
49b9d8e434684c2ee92f901ead7f74a6,1,boleto,1,77.10
49bab3f94ce298f6fde6208f426978b4,1,credit_card,6,160.51
49d125fe3b5d0a36b001bf900951fe9b,1,credit_card,6,182.91
49e4b99628268d2b4f089f0662e13195,1,credit_card,1,60.26
49e809b11c0445fb0229f28378d3d30d,1,credit_card,3,225.72
4a089edddf146578d90f7a7632e5a86e,1,credit_card,2,32.69
4a098cad947704b7e739e19a092e24de,1,credit_card,2,198.00
4a0b592d4d6082de8155698ca49c6345,1,credit_card,1,96.46
4a0c442614599b83a064e2889049712c,1,credit_card,6,64.24
4a1ea52e0dfcd2d974464a1cb86cfbf2,1,credit_card,3,123.03
4a202f407d179ddfd8b58bba11a48809,1,credit_card,2,138.87
4a423ddd436e4f40476f60caabd02d13,1,credit_card,4,150.15
4a484c46ae5f093eca638e3c55d3dbc2,1,credit_card,10,255.83
4a4c61548dc56e17085376dffdec5d8b,1,boleto,1,60.90
4a4ed9ed7922304a569ed850baba99c6,1,credit_card,3,33.13
4a58a286f3ac0318f970a271f83c0b6c,1,credit_card,6,88.48
4a58db81127d824c22ca14ae7724d8d7,1,credit_card,2,70.63
4a5a742a2a571604208cc3f88ea253fc,1,credit_card,3,253.79
4a661ab7f8cc33b9cb79df5c0b912a73,1,credit_card,1,115.66
4a721ffd84fcdf73673c0abbf2035fb3,1,credit_card,2,116.94
4a8fe18e8771bd810821df6dcf3428e2,1,credit_card,1,73.43
4a908627ddc9e257e5e9123ac4394e41,1,credit_card,1,298.08
4a91ab50eb21ac9d39b0a581487fb252,1,boleto,1,219.49
4aa3affa1cabce4defa1f592b369baba,1,boleto,1,211.07
4ab8819fc4b34e4d6b2710f3121b2400,1,credit_card,2,62.59
4abace28e7ad35184649078401530a5c,1,credit_card,10,132.24
4ac2b21645a33938ab26a37096fcd16e,1,credit_card,1,49.29
4ac8967b6c44825655969aa13a7e6213,1,debit_card,1,24.68
4ad2ebd3c62db5a8509e3f25fb8b81ca,1,credit_card,3,128.88
4af03386addb99dc44451b81b470a609,1,credit_card,3,38.63
4af5a8a71daf651bf0a9d449d3d1a27b,1,credit_card,6,152.11
4b06d0583c7ba03f377c15729a3c69dc,1,credit_card,1,71.78
4b160ae84bf86ca95ce56c7c83c0c5eb,1,credit_card,8,356.16
4b19c2fe3690d7e4aa8cbcf946ea6ce4,1,boleto,1,222.00
4b20ac5099cdb7bcec3f8dfa89bdbdbe,1,boleto,1,265.12
4b3176150cda3ef1348ba91dfb6c7b32,1,credit_card,4,48.67
4b38f9d30c069b6ec0c1da7d03c0ea21,1,credit_card,8,232.97
4b481f7303c6e3e12e9a4b3a8725f998,1,credit_card,1,35.38
4b56b0f11819efbf57af78ef26982ca5,1,credit_card,2,1160.77
4b598c1855fb903ebc2697088200a071,1,credit_card,3,35.05
4b6aa78846ad555241cc92ee58c815c6,1,boleto,1,101.84
4b7bf1f7eb492ad33680ba2cb4c4ba56,1,boleto,1,131.07
4b8e7877b3a106b2df0a75470a397339,1,boleto,1,113.04
4b95fbb9125e0baff8527de2d1d0042b,1,credit_card,4,113.20
4b9d4dd62814524c9244f8ca0bd377d1,1,credit_card,2,45.69
4ba6cf8c58812d65edc6a67cf37c4aeb,1,boleto,1,64.44
4baa890f39672eca09e8d4cf0ffdd4d5,1,credit_card,1,9.73
4baa890f39672eca09e8d4cf0ffdd4d5,2,voucher,1,50.00
4bb6e6f5af26e1f5951d934386615406,1,credit_card,4,94.74
4bbd33a0def862d1273f79f0fb4d597a,1,credit_card,1,74.69
4bd1fc06727e84c83665103e268f1051,1,credit_card,1,205.20
4bd59c9149ad4be79cbc3dc2c2ef76af,1,boleto,1,101.65
4bd99e53cba81bfc30dea95659b864e7,1,credit_card,1,243.40
4becfda49755e3759f3bef6ebb43e88d,1,credit_card,1,73.74
4bfa32127f9cbdeb864796d1132b1c0c,1,boleto,1,81.05
4c14d29f32297333491d1cf6895acb68,1,credit_card,3,116.16
4c1fd23882ba19dd4163989a484ad75c,1,credit_card,10,155.08
4c217e3cc24f803307dea7d619377def,1,boleto,1,86.37
4c225b047eda6a8fcff282ce94b8fcc8,1,credit_card,4,272.23
4c22be46e1fe5c05c6ced534449f7432,1,credit_card,3,169.89
4c33f92b62a822db77b38b88bc7ad237,1,voucher,1,58.59
4c33f92b62a822db77b38b88bc7ad237,2,voucher,1,19.07
4c39d4875d185d6e0e8748fab228a0da,1,credit_card,3,185.84
4c48c455b847c7a5d291a519e1e42d28,1,credit_card,2,32.66
4c48c455b847c7a5d291a519e1e42d28,2,credit_card,2,26.48
4c520618a0cc5957cd116b12a553770d,1,credit_card,2,74.03
4c5b8b3b4df35733589fd795aa7e0d17,1,credit_card,1,39.69
4c761041674866c683398d2c3d0d9163,1,credit_card,1,134.09
4c7ef39af59d31fa247f85d10ed414f6,1,credit_card,8,231.88
4ca6a87f196ea892c5abc4e84748fbde,1,credit_card,1,141.23
4cc00a9ac85dee3a197d788b827da7e8,1,credit_card,8,305.68
4cc2340048994d76ad8665b2ed98e19e,1,credit_card,1,224.45
4cca40adc01e2bfb94dc9ec45658e661,1,credit_card,1,45.32
4ccceb1115420e37ee333461047ee22b,1,credit_card,4,55.24
4cda214be361d0c1d78e4beaac96496b,1,credit_card,4,102.74
4cdf8813fc5f4c3d74041453f606868c,1,credit_card,5,279.27
4ce0878b1fe7231ce22e503117abc62e,1,credit_card,2,149.72
4ceb6d05f749bbbb67e5606aa2d16647,1,boleto,1,164.25
4ceb9336411700f9568db2ef11bda594,1,credit_card,4,218.08
4cf58ec9c2d5bfdae2390471f7836fca,1,credit_card,1,63.36
4d171855324a9f6bbfceca895af66e6b,1,credit_card,2,138.96
4d1d3523aeda82887c2875955783ba2f,1,credit_card,5,175.74
4d2338eddcfe008a2d27270cfa679887,1,credit_card,1,42.77
4d312c4094736b92bf0f13f99d80ec86,1,credit_card,3,68.13
4d38bf00b95dbf4dcf2820177584ade9,1,credit_card,1,158.23
4d3bf07ef40875871c01c931d3755940,1,credit_card,1,620.15
4d3bfdf4c7d6578ea445d588371ae10e,1,credit_card,1,77.29
4d41aecae7fc035c91789128309fb7b0,1,credit_card,4,49.51
4d513811c3447933c3472defe4992141,1,credit_card,8,237.51
4d5fca22363528ec48be05c22fdbf690,1,credit_card,2,138.48
4d60e5659a5be3b15be731b5882ecc3e,1,credit_card,4,43.66
4d60e5659a5be3b15be731b5882ecc3e,2,voucher,1,40.16
4d65b53f48c951380c38eb2aadc99138,1,credit_card,1,93.72
4d6951fdb1a472a77ce1422ca656c2b8,1,credit_card,5,154.07
4d6a47078b73c647206be4398bbe29b1,1,boleto,1,214.14
4d9974c8797599512e8216eeb315817d,1,credit_card,1,41.85
4d9a297fbfa9ba6d8d70c06d4bec9ca9,1,credit_card,1,111.17
4d9d0b428174582a413b99766ffcb53c,1,credit_card,4,81.89
4da0b6d6c8c1ecb4588a756d5e2d2f54,1,credit_card,10,607.87
4da38cd7084ce9fdeae2412858379255,1,credit_card,10,178.43
4de273e695a489841193c7a5bd6911cd,1,credit_card,1,39.94
4dea0f922f4dd1f6db6379f7ad64ede2,1,credit_card,1,38.35
4dea4753bef29a866f8cc4a9c7ccbf40,1,credit_card,2,158.74
4deab312e3e7dd7eefaf005f169974f9,1,credit_card,1,45.21
4e1fb96e2f63c315a9ca0c11d9254ada,1,credit_card,5,721.74
4e26917edee71b496c27c12c72640436,1,credit_card,2,101.28
4e345c55d847fa86f3500c1abfcbdb8b,1,boleto,1,239.81
4e4aa299535ead6fe63a779d539c493d,1,credit_card,1,88.17
4e7215ac8ad76bd95a10b8230492c690,1,boleto,1,181.05
4e743d407939e965ac0b7bb694e67eed,1,credit_card,2,115.55
4e790ef1ee5dca2f0de38704d806e45d,1,boleto,1,99.75
4e80d0b6c184e0495126f54469869365,1,credit_card,2,205.02
4e9b5654a8e87fbf1f0010429835dbcf,1,credit_card,3,72.05
4e9cb71601575577f2208d3aedf933cc,1,credit_card,1,87.63
4ec40a7013b2b2e20429009214c283b4,1,credit_card,1,19.07
4ecb7b84b78466108b99fb193e6898d5,1,credit_card,6,223.01
4ecdafc07882d357b5607a05e3a1a46f,1,credit_card,2,41.59
4ed9c32a4e9d45ab8b3b9596e69f7346,1,credit_card,1,21.04
4eecbfcab9ec27fad7e24ac94f9a032b,1,boleto,1,196.81
4f1330720e5aa2d61a474c63620fc42b,1,credit_card,3,104.87
4f2478354c7836ea575c7e2f38dd1d1d,1,credit_card,6,416.56
4f4895a14aa8c28dd6c67b1ca830225b,1,boleto,1,155.84
4f4cdcc0b6af1eb7d23872ddc92b5d05,1,debit_card,1,46.68
4f586e2756d31db4f5d770d170dd51ae,1,credit_card,3,69.97
4f5dafaf09552e7aa5747ae0cb84ffc6,1,boleto,1,43.10
4f72abdcedf8185382214a227cdb9e9b,1,credit_card,1,127.53
4fa82fd6944531bec3422230e90cffc1,1,credit_card,1,61.79
4fbf9aea9b77fadc915415ac3ffeef1d,1,credit_card,8,96.22
4fc7e9c8c1ed5a3c716070a42e80c5eb,1,boleto,1,64.07
4fcf76f4599c2d725c33ed838078c8df,1,boleto,1,146.49
4fd59975900e997c6785ec9da06787aa,1,credit_card,8,757.90
4fde26fa2510c48a5de5fd2fd876745d,1,credit_card,7,78.91
4fe73718f01ee4a8a5edb8f5c72d1994,1,credit_card,1,47.62
4fec92299349d37362908a6a5685a0d6,1,credit_card,1,114.56
4ff17917a5050a11678d9af3fb12ef57,1,boleto,1,164.79
4ff21c3d42e746cac31c00b864aa71aa,1,credit_card,3,112.35
4ffd41fadb59bd398d869be78f1b2be3,1,credit_card,1,789.55
5008f69eb2ec85becc94d3a1c1918af5,1,credit_card,4,237.86
500cfc698f743e9b498d6c12bbf65eb5,1,credit_card,8,164.72
500ec09d88a6867f4a2eb557319cfe46,1,credit_card,10,107.78
50109a6c720b998320449ebdf2c0798b,1,credit_card,1,106.87
5038599d301a92796c7e52408dd0aea3,1,boleto,1,86.18
503e9f9cbf09cc23e3323b165d9ddafb,1,credit_card,3,325.75
50459e4bff96bdc46566472362da2e0d,1,credit_card,1,10.64
50459e4bff96bdc46566472362da2e0d,2,voucher,1,50.47
50620e639f6ed3116494d51bd888f449,1,boleto,1,122.00
506537a590a8f111389ca1f2a4963847,1,credit_card,6,200.92
507a4eb733d930ed7dfc37c2dbe4e264,1,credit_card,3,30.95
507f10036261cb4c3ab736a68441d6a1,1,boleto,1,134.50
509952a95c250007c345b4b929663dc6,1,credit_card,6,136.91
509be166b4a9400819808bea4ba08ec5,1,credit_card,1,74.23
50aa3e58985353eac3370fc8bba877ad,1,credit_card,1,124.13
50aac4af5f330951d508c0c255fde322,1,credit_card,2,289.41
50c2a6b25b1df03eff6f7249da47f931,1,credit_card,8,270.67
50efee8af80ee7bee6e41e0e70d58c6c,1,credit_card,1,165.30
50f6dc29061cc84a0517e8c487314855,1,boleto,1,147.15
5103d6b3761ac2e1155b08e4c6a5c225,1,credit_card,5,54.11
5108acfe22756c07a696f4ff210790a8,1,credit_card,1,37.38
510bff1cf06be1143d3b6698df2fd486,2,credit_card,8,406.38
510c6acb378271d88724c354faf156e1,1,credit_card,2,137.53
510e8baa207d989f72b11146c37f3411,1,credit_card,3,64.62
5137f8c3662122707504625d55882d56,1,credit_card,1,42.09
514ed457190c903720b7fd33660c486d,1,credit_card,8,366.19
51520d3bdef580c2ffd3b8fea209172a,1,debit_card,1,56.60
515c58930f7c49f1a0d9756e12491e63,1,boleto,1,173.68
51673e0d82449e7f4ccd8fcd64fe0c15,1,boleto,1,178.49
517bd49d869100558362e70c45f13dd5,1,boleto,1,265.35
517edafccdb3fbe4164342a0f5ada0ca,1,credit_card,3,135.49
5186d475bd6d5839473d5a6b8669638b,1,credit_card,5,380.40
5187d6e3efdec859c111d889c9ad7d9a,1,credit_card,9,90.28
51b808ed0e75c3a1106b08d3afe4f655,1,credit_card,1,19.39
51c064ec2d79d398b30db3f8e1de8ec8,1,boleto,1,38.63
51d435906a0487f17df29d38429e931b,1,credit_card,5,134.03
51e0963a3562ca3d9929bf37f3f07b2d,1,credit_card,1,92.87
52076105d0ca4133091c2c1db1d4bb9c,1,boleto,1,62.78
52128ec39ceae0d14af6c5779c4173cd,1,credit_card,1,234.46
521758adf4fa0c8f76b1488d0aebb48e,1,debit_card,1,196.26
523b7abdcc8e629f4bc493a9824341f5,1,boleto,1,63.27
52463ab7b28436f48c3ae2a48bc87ef5,1,credit_card,1,7.50
52463ab7b28436f48c3ae2a48bc87ef5,2,voucher,1,50.00
52597890ec6f46d79c0cc61f35b1cbc7,1,credit_card,1,138.51
525c4dbcaecd35a5fac2e4053589df08,1,credit_card,7,520.00
525c4dbcaecd35a5fac2e4053589df08,2,credit_card,4,341.86
527a4abbfe2ffe1727341dfdf63ae447,1,boleto,1,50.84
5284adfbbb8324bb8cc6ce42f0ea43e5,1,credit_card,1,117.96
5296a60e3eef35a29bfacb328de58d94,1,credit_card,8,133.87
52a5a288dcbb4561e2c2354115357b5c,1,credit_card,2,86.32
52ade67b3fbf4821fbb52e5c8e3a463e,1,voucher,1,60.00
52ade67b3fbf4821fbb52e5c8e3a463e,2,voucher,1,0.74
52ade67b3fbf4821fbb52e5c8e3a463e,3,voucher,1,4.39
52de3d5a01b5243a279fa5a6b64ebafe,1,boleto,1,193.14
52f3d979cd31211d1a3ef16a187def92,1,credit_card,2,394.64
52f795c33d266ff75e0f1b1738caf2f0,1,voucher,1,192.50
531b7ebd1fe920da63f51af4667a7962,1,credit_card,1,345.38
531e17477ae1ecd4809a2732f4a7c331,1,credit_card,2,47.77
5320fb6f684caacf933c7f9597454391,1,boleto,1,156.73
53239db74c7835641f106ef90b3d0100,1,credit_card,1,154.90
5340b130e66f95396ce83ee3f6d36ee4,1,debit_card,1,166.46
534a285e4e770b1bfbb710c8d45ea5b7,1,credit_card,4,627.58
534c285356eb06898b7ea7edbb14476b,1,credit_card,5,279.10
536b55df90b1eadec8cd2151d8d54536,1,credit_card,8,514.28
