review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
4048b81e0de31798b68dcdb9bdf63bb0,333977327b5c548879a21a3b1fc87c48,1,,Quero meu dinheiro de volta ,2018-04-05 00:00:00,2018-04-07 16:34:58
40506badbb397b0c0d8ea9605f52a459,ed159f7220fe49164a43fbf4fe3a15d1,5,recomendo,,2018-08-11 00:00:00,2018-08-12 13:42:06
4068ce36cdcdd5a298ed48715da043c7,097452f101cb19b0ccc80d3a980d9755,4,,,2018-03-28 00:00:00,2018-03-29 22:07:27
40707721d8d2ab84657b2b790a75fbf6,0a87de586a94b42f2294c207845674ab,5,,,2017-06-01 00:00:00,2017-06-01 10:39:07
407c493857737a969fcdc295c61ba7e8,b6d8ffb86091833de0d17a93f919a4e8,3,,,2018-02-23 00:00:00,2018-02-25 21:24:00
4081a4a743a04f295bd0315f4b73b4a9,6726b6ce39bdad195755f019dd9bd4fb,4,,,2018-07-27 00:00:00,2018-07-28 03:01:11
4081c5a846acbce5033bd16ee572d342,b1cc9d6366adc60f9810891f491b54f5,5,Otimo,,2018-08-28 00:00:00,2018-08-29 10:38:50
408b9b33409642813985dca0a8696ea7,894e3de9f4244f5113bf5b97627330d8,5,,,2017-05-11 00:00:00,2017-05-12 11:16:25
409b07b7c9b8ad8d7114e3157f20a978,2a5c7850b48cf4e26405577d4d2e78e6,5,,,2018-08-17 00:00:00,2018-08-18 01:49:42
409dee41f936b0c065be5769cb1ba1b7,3d7b0b699c4690a1cda8c8cef8c5b95c,4,,,2018-02-07 00:00:00,2018-02-07 20:12:06
40aaca9e09b8d41842071e0cf74f6dbd,1bac6c5afd46ee5f279f46bfc081871d,5,,,2017-08-12 00:00:00,2017-08-14 20:01:04
40b2d650f1cfc0f57b749ceb66991bc5,3c34298915dda196e053873162f24bf4,5,,,2017-10-03 00:00:00,2017-10-04 07:59:45
40b768198cd0ab109663505955c35e69,e917a7cb4d175976dd50e47989af2077,4,,,2018-01-18 00:00:00,2018-01-18 21:48:58
40c40d0bf2ac35de2827afe7e2b6f3c2,a2f11c7013b28222f6c33526257ce2bf,5,Recomendo,Produto recebido em perfeito estado e no prazo.,2018-07-28 00:00:00,2018-07-29 22:02:34
40d53edf926512a1613ce57295233d97,191019adbccb0d2a1f8bf25e117c9252,5,,,2017-07-27 00:00:00,2017-07-30 13:25:09
40d873533f5d706c8a39d47659270845,64e8072af36708bc51f7aa18eed8ea34,5,,,2018-08-02 00:00:00,2018-08-03 01:32:20
40d9367ef2e05a0847a4929dede88467,0cb398989a2bafd3944803b5427a622d,4,,Chegou antes do prazo amei ,2018-04-05 00:00:00,2018-04-05 20:18:08
40dad6438b6cbec46d936bec2377778c,bb5849f8ba21da43ffa31ea52ba81b37,1,,,2017-03-24 00:00:00,2018-08-24 16:46:52
40f7dd9f543e8c9ab41821be170cac8e,2f1a1f6835e7ea0d360901c632fc0cbf,5,,Recebi 20 dias antes do prazo estimado!!!,2018-01-17 00:00:00,2018-01-18 19:14:55
4105f6b3294ef3f83c0e31b4a07d2f64,618ac45ad42a3bd6d81db7fce1320a15,5,,,2017-06-20 00:00:00,2017-06-20 23:12:40
410a5ce986f221014e02657fcd86f835,a2f7326351628f773f83d542a9da6851,5,,,2018-08-21 00:00:00,2018-08-24 03:15:35
411772e8d6877c4fe7ba72def9f563be,371f13dd168ce30a881e0db8cf3929fb,5,,"eu amei meu tapete
",2017-09-13 00:00:00,2017-09-16 01:22:17
4118da0624b51167015263892a070967,7d5f037cd90e278069b2d0fd0d060543,5,,,2018-04-25 00:00:00,2018-05-03 01:31:52
41204a01a26f8825537926c465d5122c,8818ff7a81f4751daa9dcd455f1c9379,5,,,2018-03-16 00:00:00,2018-03-17 01:20:45
4141866e8ffd4121e88caefbe462e2c3,2caa92df77593ebdf24a65d26e9001e2,5,,,2018-03-06 00:00:00,2018-03-08 21:36:27
414502bb07d8899376c617291aeff700,e8b64378ad79a0463f32ec53ecc00881,5,,,2017-09-29 00:00:00,2017-09-30 20:56:09
414c0ef7c48824d30878d0b05a071e3e,57c2914d78f0d7f4b76089b7844e77ea,3,,"Comprei o produto e veio alguns pincéis de outra cor.. Os pincéis para pó, blush, base são bons porém os outros como pincel de concovo é muito duro não é fofinho e as certas caem fácil...",2017-07-15 00:00:00,2017-07-18 13:59:11
415d490a0bb131b5b69723eb9f5503c4,9e6dbf2535201b87c18bdf90bf117204,4,,,2018-01-10 00:00:00,2018-01-10 20:21:10
416bac3d797bd7038cc83def1d116945,d8e436a94b1158d6fff244c9ae75fccb,5,,,2018-07-10 00:00:00,2018-07-11 04:56:02
419211fd47b421beb4a25a92b74e858a,63a737026bbe83be3d56d70c83923ebd,4,,adorei,2017-06-02 00:00:00,2017-06-04 00:14:08
41926e45719f9b923357ea3bb222195f,1601df22ba2f78168443e6f729e74868,5,,"Entrega muito rápida
Parabéns",2017-08-29 00:00:00,2017-08-29 21:06:01
4198d35a785946b89c115358d9a42fb9,0cde8327c49577c3c0fed91e084daef5,5,,,2018-04-08 00:00:00,2018-04-08 21:21:07
41b9e3b2289fe919558e1a19c4b453da,2a4408332d5a4d37e075056a8b46d59e,5,,"Eu havia feito um comunicado q não tinha recebido mas houve um mal entendido .
Correu tudo bem
Obrigada",2017-10-25 00:00:00,2017-10-25 22:44:33
41ba93de3fcf3c939bd9c4e96c388fca,790d7fdb41e9a2457520208c7a7eb0ca,5,,,2018-02-01 00:00:00,2018-02-01 22:46:44
41bf2111b83173884baf9ba2763c42d1,32934ee250c2eb4a72f61dd37e4f5a81,4,,"Recebi mais os dois estão com defeito e não sei como fazer
",2018-06-17 00:00:00,2018-06-19 22:02:15
41d0a33139b6bbd5c93a28d7fd1c3f70,7658df283ca8d2e1a258dfc456fd4e74,3,,,2017-08-03 00:00:00,2017-08-08 14:12:09
41df2230a0178c7e7f2eb55b904e603f,e061fd2fe7ac86187875963e906ecaa8,3,,Na hora da compra após colocar cartão de crédito e confirmar vai para uma tela escrita em inglês que parece erro. Segunda vez que ocorre. Da outra vez pensei que não tinha concluído compra e a fiz .,2017-03-04 00:00:00,2017-03-05 21:04:54
41e3459f55b302caeecc3c100eda791a,80000ae9d118d79953522e35cce34f13,4,,,2017-03-09 00:00:00,2017-03-13 11:09:09
41f9e1785dd8ea3b6777220901df3c8e,bee4fbc438d2d48527e812cb6a1c8166,4,,,2017-12-16 00:00:00,2017-12-19 17:23:51
420d61bc2b29a0843e3abeb50772c46a,3c8876b8e5a484c81a1aa6c8bc4e65d6,5,,,2017-10-11 00:00:00,2017-10-11 23:36:35
422033ed0509033c7d9adb35c40b473d,b0b49de4bb38c36e7acd74d879631d6f,5,,"Recebi no prazo e o produto é ótimo.
",2018-03-06 00:00:00,2018-03-07 14:09:32
42234c5a1a448b2847bb538610f7bd29,4224f44695338cfa528e9a57d8cbd1e5,1,,"Infelizmente não recebi o produto, então cancelei a compra.",2017-06-18 00:00:00,2017-06-18 08:32:48
422cc6fed2288ff2ffb8a82d630ea404,2232bf34060433dc7ae5f0c76a2e6cab,5,,,2018-06-22 00:00:00,2018-06-23 00:03:23
42310ac5a702a5c03582f0b1ae815145,f64c7fd99793f1416dea0acbf3d9892f,1,,"a base da cadeira não encachava no acento

deixou a desejar",2018-02-15 00:00:00,2018-02-16 18:00:14
423c3947bf496671722a8e08db34c72b,0ccb884361ec00003176dab0ea647f59,5,,Nota 10,2017-06-02 00:00:00,2017-06-05 14:07:31
424ec901809a526a46915448cd6b6a85,04a772c0620384a8776c4fbcf4af5c01,5,,,2017-12-29 00:00:00,2017-12-30 01:34:04
4251b23ed5d45695cf9083204e4bcbca,252e3d8642591a131552842adb8230f7,5,,,2018-08-14 00:00:00,2018-08-14 21:40:35
4257b7d048e049fb3f66134411d2438c,fd192fd37b66b1d22bfe7b82ace0a064,5,,,2018-05-22 00:00:00,2018-05-22 23:03:34
4267af07be6e9acceb650cb10100e377,9ac048d7ffebba67d54456aa9ec07d7e,5,,Vendedor exelente cumpre o que promete. O produto chegou antes do prazo.,2017-12-06 00:00:00,2017-12-09 01:27:34
427bd96b0e278d817d7846014cf99676,a6d6282641341836469627a964ade597,4,,"O produto tem uma boa construção e aparência, apesar de ter vindo com 02 dos seus cantos descascados, além disso, um dos vidros está com uma pequena trinca, acho que deveria ser melhor embalado.",2018-01-24 00:00:00,2018-02-01 20:15:00
427dcd8ad82210a96e32639799218454,be47ea1ee3433ff4f5006ab2c5f9e0a9,4,,,2017-12-17 00:00:00,2017-12-17 18:51:38
42934c7d15d19b43c49ab26ea76f6a05,28763f36038db84d7ab6ff7b3ef9774d,5,,Chegou antes do prazo.,2017-02-08 00:00:00,2017-02-26 18:41:11
4295c0da599d73ea0eb1492be0269956,0f3a5047f59b6a2df32f4471eedb41c5,5,,,2017-11-08 00:00:00,2017-11-08 18:38:39
429ead0d8a254dff6f01ade32794c07d,f40d3749a6d621bb95be74a8ce79e06f,5,,"produto original de qualidade, lindo, chego muito antes do previsto, transporte seguro, uma das melhores compra on line que já fiz, obrigado.",2017-02-22 00:00:00,2017-02-23 12:41:31
42b11d8401b96a53b3e2a1818f968f88,08636a3fcd5c2b3e957b9b8c6ac8ecd9,5,,"Tudo bem!
Entrega mais de 10 dias antes.
Grata",2017-08-26 00:00:00,2017-08-28 21:01:17
42bd18b4a9757a63d6bc9b4cc348c1dd,03aba68b07658f28f29612641f08d4ba,4,,,2018-08-22 00:00:00,2018-08-22 22:10:33
42c4b0325ddf94ac3b43ab05dd37fc74,d11450f714cbee2ff7df6b663fb79781,4,,,2018-03-01 00:00:00,2018-03-02 11:15:25
42c64f80580954841eaed4a1a5454dd1,a5543e119a631f1be4191fbc2c5e1e07,5,BOM,,2018-08-24 00:00:00,2018-08-27 21:49:01
42ee83310d07b62115fe29f00fb970f4,25cdbf36318188d83d96f32a9236d1e7,4,,,2017-10-05 00:00:00,2017-10-06 12:32:38
4313c344979e0c3ec514e3eadb56e3cb,46cfd37753bbd00f768165cf4cb7ace1,2,,Comprei 2 mochilas de rodinhas solicitei a devoluçao de 1 ate agora nao tive resposta pra fazer a postagem pros correios sem contar que nao recebi o meu produto do cabelo o matizador ,2017-10-31 00:00:00,2017-11-03 02:16:15
4316ba70446b0a1872c4a6659000dbe6,418aaa61ff9515614340e03422fed9c9,1,,"Comprei duas cortinas , porém só chegou uma , quero saber o que aconteceu , entro no site da lannister e só diz atrazo no envio dessa mercadoria porém da como pedido entregue! Mentira !",2017-03-18 00:00:00,2017-03-19 17:03:57
43261c68e7de1a484927470bb048585b,9a5d120ae552d50b367cad2bbd87caa0,1,,recebi so uma caixa contendo uma pipoqueira e a outra ate agora nao chegou...ja tentei fazer a devolucao dessa q recebi e ate agora nao obtive resposta .,2017-05-30 00:00:00,2017-06-08 16:35:37
432d8c2f45acbf1e64723319aecc52d9,a1370d5fa6508c13787ae000e5d2ad77,5,,,2018-07-03 00:00:00,2018-07-06 10:06:29
433c07f38e80815c332fe843c26bd996,997e6bea52d4cfdae5cbbf67c2ded47b,5,,,2018-08-16 00:00:00,2018-08-17 11:01:41
4348f9b38fea09b207618e0eae4c5d6b,d5b1560bb46f4b57510a45569fa41b4c,5,,,2018-06-09 00:00:00,2018-06-10 01:24:35
437990d021656a11bef7ca6ec4796f16,3f927a0036358d9522078e7e3007cfe4,5,,,2018-03-21 00:00:00,2018-03-23 20:58:49
437b4b1e059b6362508034b8b8fc2f46,270c25da086ad763f34a2cd66c6aae7a,1,,Comprei um controle remote Philco. E recebi na minha residência um controle remoto Phillips. ,2018-01-18 00:00:00,2018-01-20 19:33:49
43a3e41fcd56004fd765e87f55828ee8,0650ef96422834cca0cc7799efbf6307,4,,,2017-02-16 00:00:00,2017-02-16 21:56:52
43b1e44a227be48d1ae097f8a5a6e337,62c01156265aaaec691a0634593dd678,4,,,2018-08-25 00:00:00,2018-08-25 22:58:13
43c846975cad387b7c0a36aad510f825,ad818323f40e1a353eb3a3874d138c51,1,,"comprei um aparelho para voltagem 220(sta Catarina), enviaram 110.Em contato com a Diluka Power disseram que mandariam um transforormadorque foi recebido, mas pinos não combinam,teria comprar um T",2017-01-21 00:00:00,2017-02-06 15:15:40
43efa0149534d3edbbb4e414c5de43a0,de86d7a1250c84c7845795cdcf16a9ad,4,Gostei do fone,"Gostei do fone, se cocneta fácil ao celular, bom som.",2018-05-25 00:00:00,2018-05-25 23:57:08
43f2c8897592753fcf31ad9d6c165199,9a1d12fbdb2aa498f08b214188f80b57,5,,,2017-06-27 00:00:00,2017-06-28 12:17:11
43f636421dc92186f9b9b2b803ba70f3,6c45e2d6cf05790573c8247e28c24a91,4,,,2018-01-31 00:00:00,2018-02-23 23:48:50
43fa97561845d76fb5d730a535bac0ad,72002d46bebcafbe621c662f1ad3cc45,1,,Compreis os 2 itens só recebi a película de vidro ,2018-04-12 00:00:00,2018-04-12 23:29:08
441bd7002d68961b3ba29a334a108388,65fe49f6306ac1ba00c59d9e65c78827,4,,,2018-04-25 00:00:00,2018-04-28 02:58:16
4421a396ae544e58b0b416dbe5a9ca75,b4c4d00d5455e74ead9715bc1f9e8774,5,,,2018-06-07 00:00:00,2018-06-11 11:52:08
44267b67aa64e2523bc9b4c2ffe16585,f565be42bf5390f6cd98934cc4c17091,4,,,2018-05-26 00:00:00,2018-05-27 17:02:55
44370b68120cfb4e3513e71a387a6328,d9644b981a4d023c5392dd06bfc8cdc0,3,,"Me enviaram um produto, porém não foi o que pedi. Pedi um termômetro Rosa da linha iColor, porém não me entregaram o que pedi.",2017-06-23 00:00:00,2017-06-26 03:12:58
4444b9298a8c095c108ab648a71e4e2f,dea56b3893564838aa0a8b56394f46a4,1,,,2018-03-03 00:00:00,2018-03-04 02:49:51
444518d92c71528b9978cd0051b37e3d,69f1e4d5709c13914c309652f82319f8,5,,,2018-08-29 00:00:00,2018-08-31 20:43:59
4463f11abcfe0b06b6f0667c76713536,49aaf52025f80a8470247c3d1b9e3f1f,3,,O produto chegou. Mas demorou muito,2018-02-09 00:00:00,2018-02-09 22:36:41
4466cfd1d825467d15f0b8eeaad4f5d4,df9a9799d18fea4a40cc802a44f7c400,1,,,2018-07-07 00:00:00,2018-07-07 16:02:19
4468690fb57131aa1b828b2dfe5554a2,70b3137c66efb2783c73b76b78215401,5,,,2018-05-19 00:00:00,2018-05-20 18:17:38
4476a41056eea641e55e2f18ddb7d22b,dbb56a8ecf60edb17a584daea927824a,1,ainda n recebi,o produto ainda n chegou a minha residencia e ja esta com alguns dias de atraso na entrega.,2018-04-25 00:00:00,2018-04-27 04:22:51
4478613ec0c9d35febddfefed9158e69,5d80f1568478295e280e48e5d766bb28,5,,"entregue antes do prazo, fiquei mto satisfeito.",2017-05-31 00:00:00,2017-06-01 11:21:43
44a2381c6da2de3501a4de18266de6dc,498e4c5508b686018306d8d363bc9d18,5,,,2018-08-03 00:00:00,2018-08-03 23:45:41
44a4100dcf7ad2c4395a42f6d9926a5c,a1a835a7e59148cc5f62243387eb6c14,1,,So foi entregue 1 e foi comprado 2,2017-04-14 00:00:00,2017-04-15 05:30:14
44a511535f9ea0f4dbddfa2caf0292e3,b49180948b6f7e304351b16053fe2f42,5,,,2018-01-06 00:00:00,2018-01-08 14:44:22
44b227a36322266e323a5d0b6b9eccfc,6e5fc24bede0e47389f2042dc5f8473f,1,pRODUTO SIMPLES,"NÃO SEI SE CRIEI MUITAS EXPECTATIVAS, MAS ACHEI O PRODUTO SIMPLES.",2018-05-19 00:00:00,2018-05-21 18:46:50
44b33be7e06ccc9291d9282a00df5d85,4fe73718f01ee4a8a5edb8f5c72d1994,5,,,2017-09-04 00:00:00,2017-09-04 15:39:02
44bd9097a890ad6d861692d987b2c586,6914acb0f52f56529563f4f97062b90b,5,,"Ótimo produto, bem embalado, chegou antes do prazo.",2017-08-05 00:00:00,2017-08-08 20:34:04
44e06e25ccc8525db695721c54fd7455,31bc09fdbd701a7a4f9b55b5955b8687,5,,,2017-10-22 00:00:00,2017-10-22 17:06:47
44e12007fb3637b369e716ef2a2d57e5,07242eb6740fc0feb5044eda405a4782,4,,,2018-06-14 00:00:00,2018-06-15 11:38:24
44e15b94d050309bd2ec55b45bf51987,b19cbdc71dc9913fc6eda58071709aae,5,,Bom,2017-08-25 00:00:00,2017-08-31 23:35:56
44e43f4841ab824e931b58c1ce30884f,5aa709ad0b286644ffbb7c9aa6a1db27,5,,,2018-04-22 00:00:00,2018-04-22 22:03:13
44e51c31e08570e0c3135c81bf82675e,b0cc2434ee3727e682222a0f745a5948,5,,,2017-04-04 00:00:00,2017-04-05 01:09:22
44f7482ffa6b98bc55f68fd6452cb308,c130858ff611f05ccbfbac337cd09cdc,1,FABRICAÇÃO,"Origem do produto china, qualidade ruim, na hora da compra não ficou claro que se tratava de um produto de origem (pirata) cuja a qualidade é ruim.",2018-07-01 00:00:00,2018-07-22 12:31:18
44f99910fdf023c28081475182609acf,57d86c396c1d48482e96e9e4a0e14ffb,4,,não usei ainda,2018-03-20 00:00:00,2018-03-22 22:17:31
4503cab88931f445b565931a8c564b5e,878c411445b7128a9715f6f06ca14bea,5,,Recomendo sim pois vem antes do prazo produto de ótima qualidade sempre pensando no cliente,2017-05-31 00:00:00,2017-06-02 21:30:23
4507f468c30a26901fdf6de2f611d96c,6cd1a4eb4b9a14b5a991a897f096d443,5,,"Achei o produto excelente, porem nas fotos do site não informa que é produto Chinês, que aparentemente parece ser bom.",2017-06-07 00:00:00,2017-06-08 01:02:22
4512edc289ea8f66fb52d743142624f3,1239c47cd51a11ce6c5b16e84517626f,5,,,2018-05-20 00:00:00,2018-05-21 22:02:37
452507eca642c1ee1df52604e0e28f41,8f1d6980e5537dd52cdd222e0794fdf4,4,,,2017-12-04 00:00:00,2017-12-05 13:19:57
452e09e968952996b6eedbf6c046486c,8d3b97f37bdd7afa5d348afb305858be,5,Entrega no prazo,Enrrega no prazo determinado,2018-07-04 00:00:00,2018-07-05 00:51:27
4535362cfe6d30f4099a637f16ecc294,a206b5b5949384fc699e072ced43192d,2,,,2018-01-10 00:00:00,2018-01-11 10:03:40
45353919b5590b503e8c534da4ce902c,3d2538dbdbc283f9cb3e187912cf770a,4,,,2017-10-26 00:00:00,2017-10-26 17:37:41
453a6df7a7408ae1fb456614d0654af1,bd311764a2c2a541c99f90f076923b34,5,Boa,Boa ,2018-05-25 00:00:00,2018-05-25 23:52:32
453cbd5278fdb3b95154a21cb7ab0064,1a122ca21948df08789d7d88094ff11f,5,,,2018-01-22 00:00:00,2018-01-24 23:27:38
453f5a4317f671c1947df372d77995ab,251f7157d5e425718ae0767439991dec,1,,,2018-02-01 00:00:00,2018-02-01 22:49:48
455142ca1d973a1dacdc4768ca6073f7,2b9fcc0b86e42aaa05818596c7d9299a,4,,,2017-12-02 00:00:00,2017-12-04 11:16:20
4577e72405f5242360b72d6e981ed148,32f0d08563a05bd541da24218934fdab,1,Comprei dois falta um,Não entregaram os dois ainda falta um.,2018-05-18 00:00:00,2018-05-20 13:41:59
457e95cf4e34ffdc57551aa43765dba5,e26f55a50645c4ffe8f2278b9c7e05b6,5,,,2018-04-21 00:00:00,2018-04-22 16:47:24
4580aae2cdec07e207d3cb50036f9620,de2884aa8799702e8d242dc4029db3cc,4,,,2017-12-09 00:00:00,2017-12-09 21:25:13
4583b7f4e34487b81fbdbb1e5631c446,edc13c926d0553c5c63666905a3adb6b,5,,,2018-01-30 00:00:00,2018-01-31 01:01:38
4589bdf0fd974f0dc291af441d37beec,bfe8c448781919b17936bdd844baefc4,5,Excelente ,Veio antes do prazo de entrega. ,2018-08-16 00:00:00,2018-08-18 21:54:03
45961c4bd4f1685ad8829a889e5e8f46,a1123c93471aa08ec72dfd5c941edcdc,4,,,2018-05-08 00:00:00,2018-05-10 18:51:31
459b25423619e268d0c62ff397fa5e14,4198d0f2bb36652e0d18c1f7bbf3b6af,1,Primeira Falha,"Infelizmente aconteceu... em nenhuma outra compra de várias que já fiz na lannister.com, deixei de receber o produto, mas dessa vez, não recebi.... uma pena....",2018-05-05 00:00:00,2018-05-05 12:54:54
459bb088b9e0869d028dad6afed8c94c,11afac295480894b1dcdf9cf95815731,1,,,2017-02-15 00:00:00,2017-02-15 22:20:52
45ab2a75a636809c0bf66e277ae62dd6,1ee34237b5f6da17a68b98f9f27e4a4c,1,Cartucho falso,"Comprei dois cartuchos 662XL (1 preto/1 colorido) e após instalar em minha impressora HP Deskjet 2546 foi acusado na tela do computador como sendo falso, cortando todas as impressões pela metade.",2018-08-02 00:00:00,2018-08-05 00:09:34
45b256a0dd58d5ccc53fa45af3526254,7937987ff13bd22aa39304d525e1eafe,3,,,2017-12-13 00:00:00,2017-12-15 19:02:22
45cd71d3a05dd5c9916800d713a47c98,24157de329cfc5610de79f904534eab4,5,,"Recebi no prazo, e estou satisfeita. Recomendo o site. ",2018-03-15 00:00:00,2018-03-16 01:22:57
45cf0253815947e90d358d41034f403e,962b2008b2f1e396e0d30b76caa96832,1,,"recebi o produto antes mesmo do prazo, porem o mesmo não funciona.",2018-03-03 00:00:00,2018-03-05 11:57:21
45d2cc59e8a574072e25940e8ff8f382,3d4c0bee5a287df3c005b08aebb13911,1,,"ENTREGARAM APENAS UM BRINDE ACOMPANHADO DE UMA CARTA, EXPLICANDO QUE HOUVE PROBLEMAS NA FABRICA DA CALOI E AGORA NÃO SEI QUAL SERÁ O NOVO PRAZO PARA A ENTREGA",2018-02-17 00:00:00,2018-03-01 20:42:18
45e367167acca0fcb036c3fce7dff3d5,ad850e69fce9a512ada84086651a2e7d,5,,Tudo conforme previsto.,2017-12-08 00:00:00,2017-12-28 01:56:47
4617fa06aff4c809d0dea30c71f43d95,9f353d55cebbc63a3eb1bf5d53774ab5,5,,Entregue no prazo.,2018-02-10 00:00:00,2018-02-13 21:13:30
461a0dbf4fe068f3aa43fe6b43c76ce9,2b0d020da35221c291bb03a55f70794a,2,,,2018-04-14 00:00:00,2018-04-15 20:10:22
46200d26c42f4fb7b7786c351e09b7d3,c274216562a0ca3b0f14b7b46b8f7f4e,4,,,2017-12-30 00:00:00,2018-01-02 14:27:50
462a3ef43c2d9e5155909a72f91b4640,8b5ddca535bbca0d4282b4e82248089e,5,,Ótimo recomendo,2017-09-27 00:00:00,2017-09-30 00:21:15
4633560fc8bb4690963751d9fde33db1,628869b4f8a615bc270791a2def79f7c,5,,,2017-05-28 00:00:00,2017-05-28 23:32:13
4639a4ab224b005f3fd4c40af64edf69,8681115ee9073763981721e9e4cadbe3,1,,,2018-03-21 00:00:00,2018-03-23 12:16:16
4650b6c3cc59899f66a8f91c139058e3,d87739e1a489341831ec68b0876174f0,5,muito bom,,2018-08-24 00:00:00,2018-08-27 13:41:24
4657429fc5c6539f3bd38256c8d6aa1a,a698eb7ffd8072c3664a4950b259ff0b,5,,,2017-12-12 00:00:00,2017-12-13 12:19:10
465ddd5d473fbdee9a68ed584812db49,061b74bca735bb2c1953e40bc098101d,5,,Tudo de bom!!!,2017-11-28 00:00:00,2017-11-29 06:30:50
4673e23c15ddc0dda40b646ad2e1102d,f769d5778736c059f21be80b520c0b86,5,,,2018-02-16 00:00:00,2018-02-17 01:23:11
4674ee8c14067fafb2b5ce521ed91dd0,ef94e1ff9bb30d81e5e8c9bf9527bc16,5,Ótimo,"Ótima cortina, pano muito bom superou minhas expectativas.vou comprar outras com certeza",2018-05-23 00:00:00,2018-05-29 12:35:07
467a87e491928552a1f09c69ce6c1428,377761f188a20507117a18c35bc33bde,1,,"Recebi o produto errado e continua constando que recebi o certo. Ninguém tomou conhecimento de minha reclamação. Aliás, está em duplicata no site, parecendo que recebi duas vezes. Fujam dessa loja. ",2017-12-13 00:00:00,2017-12-13 14:42:20
4696aab7040bda1e18115fcf90d532f3,34de5f7952fbd04a9a1e5d7001b014b5,1,,nao recebe as cores pedidos,2018-03-09 00:00:00,2018-03-10 00:46:40
46b75cd8780708562b862df95b982c1a,fb7d6ea70e823cfb1afca3524282cbf9,1,,"Boa tarde,

Fiz uma compra de 5 unidades de pendentes meia de iluminação para a minha loja é só recebi dois, estou desesperado pois estou há dias da inauguração da loja, minha encomenda está incompl",2018-04-12 00:00:00,2018-04-13 12:32:53
46bb6a7a341a3130f746c49df9885399,f349e78f52cb2d25cffd4cc44f168413,5,,,2017-02-12 00:00:00,2017-02-14 14:53:20
46de3dfa0036aed626375bde40b476e6,321449a02a8bb4029e39f54fe306be0b,1,,,2018-07-14 00:00:00,2018-07-17 02:33:19
46f5faf927dbb0a1adff8e17befe975e,9af45b618745db1a57fbfbeaceedc889,5,,Correu tudo dentro do combinado..,2017-02-23 00:00:00,2017-02-24 16:39:08
46f963c23807bcdb5220aacfab919336,7ec00b7266a2e8826ba86a7509fb7939,4,,"otimo produto chegou antes do prazo, porem o frete muito caro",2018-07-06 00:00:00,2018-07-07 14:21:38
470f439e820c914345ef98cd21bb7891,166a835dcb0ffdb5d917db2a93358502,1,,"Não recebi o produto, tive que buscar nos correios, e ao chegar lá, não havia produto, apenas um envelope com uma nota fiscal, estou aguardando solução. Saiam fora, não vale a pena.",2017-08-01 00:00:00,2017-08-01 16:21:42
47277ea6649c17413a1abfc83e501176,ba70922d044f56d4b4cce2010e3f4cd6,5,,,2017-06-27 00:00:00,2017-06-28 05:13:09
4728e3cb75ae28c6311afa948a9ea306,68dfc0cac13912ba836bc59a40e10509,5,,,2018-03-09 00:00:00,2018-03-11 23:55:56
47415c392b79f4a58888eceaf895195c,6ba74355a0bd6d93ae590f6d510958b8,4,,,2018-06-23 00:00:00,2018-06-25 11:35:19
47495e97c354d68c61e23f61e5949e25,8f8e4c6e05e4b84707bf0dafc310fc7b,5,,Recomendo. Td OK.,2017-08-09 00:00:00,2017-08-09 23:52:47
4749acd0a3c5cc04622e185b08d89e1d,3393e0117eefaf7abdee7c0ec9582632,5,,,2017-07-11 00:00:00,2017-07-14 10:31:04
4764da0b469685a9cea43b65e82a888d,246ed527fc17d711f0b578e0bd407257,5,,,2018-07-01 00:00:00,2018-07-03 18:18:21
476b61949355b946cf1e65ea1d7431f6,c8be1a5ee02f0d4bfb401c7194b607e7,5,,,2018-02-26 00:00:00,2018-02-27 11:47:30
4788fb2ce82d0fb5ab15501418f09257,8c8ab4a6c61aaea6eccaed2958c36231,3,,,2018-08-26 00:00:00,2018-08-26 09:58:18
47ab4c1eccf5f46925bab594f39382c5,333fd556e66dcdb07b2081f258f42ece,5,,,2017-12-06 00:00:00,2017-12-09 10:36:39
47b0c5a684a3bb021fca479197a7f136,e235f2f2440fa2abd4c0777a2fda1026,5,,,2017-10-17 00:00:00,2017-11-02 00:18:33
47b369f1f6fd0a861e786a75e54d80ca,47e8ba7c05a52927e500dfc927b74031,5,,,2018-02-07 00:00:00,2018-02-08 03:48:42
47b51e267a42110ef461ac08de6b5f0d,746c571ef93dfd0c1ee0a6d4e9d983c7,3,,,2017-07-18 00:00:00,2017-07-24 21:33:40
47c33a7d434a10b35907a00dffe922e4,e849e2829de302019ae8bd9924055171,5,Muito bom,Podem comprar recomendo muito,2018-06-07 00:00:00,2018-06-08 09:09:08
47ca46d41ad939b577bac1394e19a568,22b6314011ec44222f024670a2c91929,5,,,2017-10-06 00:00:00,2017-10-07 09:21:05
480752333c7ba4fb14623f7985a66d10,185e7ea81e4cf0fc1d2f4e8e38e8e7e3,5,,,2018-06-19 00:00:00,2018-06-22 01:20:09
481737ef64b05090ade8bf822749712e,fed6ef6fb04042a3b895df051c11225f,5,,,2018-08-15 00:00:00,2018-08-16 07:36:13
4820d196c44de42cc5746aba409634d1,a09801b9e15eb9aea012ad7d7f3257c4,4,,,2018-05-08 00:00:00,2018-05-10 22:32:19
4822849a51898252353f21d8c73373e9,72be45eab146087612b9ee932e825574,4,,,2018-05-03 00:00:00,2018-05-03 22:02:15
